Frequency (Hz)	Level (dB)
15.625000	-76.256744
31.250000	-71.904251
46.875000	-68.809792
62.500000	-66.691383
78.125000	-65.307388
93.750000	-64.950310
109.375000	-63.841896
125.000000	-63.408779
140.625000	-65.360329
156.250000	-64.756172
171.875000	-63.707054
187.500000	-62.489334
203.125000	-60.767567
218.750000	-58.333553
234.375000	-54.919922
250.000000	-50.583691
265.625000	-47.756958
281.250000	-48.658440
296.875000	-52.112942
312.500000	-55.656487
328.125000	-57.917107
343.750000	-59.347935
359.375000	-60.554123
375.000000	-60.797062
390.625000	-61.013439
406.250000	-60.960510
421.875000	-60.599487
437.500000	-60.093300
453.125000	-59.045685
468.750000	-58.395073
484.375000	-57.203365
500.000000	-55.518337
515.625000	-53.120319
531.250000	-50.344040
546.875000	-48.118523
562.500000	-48.348198
578.125000	-50.591049
593.750000	-53.248638
609.375000	-55.058235
625.000000	-56.076412
640.625000	-56.663437
656.250000	-57.329578
671.875000	-57.658520
687.500000	-57.762379
703.125000	-57.444336
718.750000	-56.847240
734.375000	-55.607021
750.000000	-54.128292
765.625000	-52.210155
781.250000	-50.008877
796.875000	-48.706154
812.500000	-48.208801
828.125000	-48.358059
843.750000	-48.829369
859.375000	-49.722469
875.000000	-51.033371
890.625000	-52.607052
906.250000	-53.881699
921.875000	-54.596256
937.500000	-55.023346
953.125000	-55.049416
968.750000	-54.892658
984.375000	-54.352768
1000.000000	-53.853226
1015.625000	-53.234703
1031.250000	-52.305477
1046.875000	-51.771214
1062.500000	-50.717361
1078.125000	-50.128235
1093.750000	-49.782299
1109.375000	-49.676670
1125.000000	-50.152580
1140.625000	-50.228912
1156.250000	-50.459900
1171.875000	-50.426247
1187.500000	-50.737358
1203.125000	-50.919888
1218.750000	-51.392368
1234.375000	-51.606743
1250.000000	-51.472122
1265.625000	-51.426888
1281.250000	-51.264194
1296.875000	-51.073387
1312.500000	-50.564510
1328.125000	-49.850895
1343.750000	-48.702522
1359.375000	-46.945572
1375.000000	-44.827248
1390.625000	-42.231625
1406.250000	-39.284370
1421.875000	-37.963486
1437.500000	-38.962959
1453.125000	-41.457748
1468.750000	-43.806351
1484.375000	-45.422176
1500.000000	-46.410446
1515.625000	-47.215431
1531.250000	-47.338451
1546.875000	-47.690216
1562.500000	-47.331566
1578.125000	-46.433144
1593.750000	-45.617722
1609.375000	-44.242348
1625.000000	-42.472221
1640.625000	-40.121452
1656.250000	-37.892750
1671.875000	-36.447266
1687.500000	-36.357998
1703.125000	-37.876667
1718.750000	-40.138973
1734.375000	-41.997231
1750.000000	-43.209358
1765.625000	-44.153107
1781.250000	-44.922318
1796.875000	-45.147232
1812.500000	-45.034195
1828.125000	-44.969913
1843.750000	-44.635647
1859.375000	-43.793850
1875.000000	-42.982521
1890.625000	-41.599850
1906.250000	-40.365589
1921.875000	-38.886696
1937.500000	-37.753677
1953.125000	-37.326359
1968.750000	-38.068584
1984.375000	-39.387924
2000.000000	-40.427292
2015.625000	-41.535019
2031.250000	-42.649521
2046.875000	-43.413887
2062.500000	-43.806450
2078.125000	-43.894890
2093.750000	-44.059113
2109.375000	-43.972775
2125.000000	-43.691452
2140.625000	-43.436352
2156.250000	-42.826054
2171.875000	-42.208725
2187.500000	-41.673115
2203.125000	-41.030453
2218.750000	-40.388878
2234.375000	-40.001087
2250.000000	-39.709194
2265.625000	-39.368729
2281.250000	-39.769505
2296.875000	-40.376427
2312.500000	-41.382603
2328.125000	-42.387486
2343.750000	-42.894814
2359.375000	-43.363346
2375.000000	-43.777306
2390.625000	-43.855007
2406.250000	-43.884869
2421.875000	-43.704861
2437.500000	-43.507053
2453.125000	-43.197739
2468.750000	-42.507565
2484.375000	-41.683937
2500.000000	-40.674267
2515.625000	-39.665440
2531.250000	-38.982933
2546.875000	-38.522900
2562.500000	-38.508778
2578.125000	-38.978500
2593.750000	-39.758587
2609.375000	-40.786034
2625.000000	-41.737274
2640.625000	-42.370113
2656.250000	-43.098892
2671.875000	-43.613155
2687.500000	-43.659260
2703.125000	-43.627388
2718.750000	-43.552402
2734.375000	-43.140583
2750.000000	-42.667336
2765.625000	-41.347492
2781.250000	-40.089302
2796.875000	-38.844975
2812.500000	-37.431416
2828.125000	-36.255901
2843.750000	-36.065273
2859.375000	-36.982990
2875.000000	-38.443581
2890.625000	-40.038223
2906.250000	-41.341629
2921.875000	-42.334747
2937.500000	-42.940357
2953.125000	-43.351151
2968.750000	-43.725563
2984.375000	-43.586025
3000.000000	-43.363384
3015.625000	-42.754810
3031.250000	-41.895428
3046.875000	-40.623398
3062.500000	-39.164436
3078.125000	-37.418739
3093.750000	-35.190536
3109.375000	-33.871105
3125.000000	-34.433990
3140.625000	-36.123970
3156.250000	-38.247070
3171.875000	-39.754387
3187.500000	-41.070541
3203.125000	-42.155090
3218.750000	-42.732311
3234.375000	-43.040955
3250.000000	-42.983086
3265.625000	-43.147800
3281.250000	-42.804749
3296.875000	-41.786755
3312.500000	-40.965633
3328.125000	-39.719444
3343.750000	-37.635326
3359.375000	-35.674038
3375.000000	-33.579128
3390.625000	-32.683624
3406.250000	-33.402416
3421.875000	-35.608295
3437.500000	-37.709454
3453.125000	-39.096947
3468.750000	-40.609028
3484.375000	-41.576496
3500.000000	-42.223602
3515.625000	-42.570946
3531.250000	-42.386459
3546.875000	-41.925735
3562.500000	-41.340107
3578.125000	-40.778595
3593.750000	-39.886871
3609.375000	-38.431522
3625.000000	-36.412430
3640.625000	-34.136440
3656.250000	-32.550304
3671.875000	-32.220924
3687.500000	-33.287846
3703.125000	-35.248604
3718.750000	-36.970863
3734.375000	-38.829983
3750.000000	-40.225910
3765.625000	-40.956905
3781.250000	-41.266644
3796.875000	-41.435890
3812.500000	-41.828869
3828.125000	-41.552395
3843.750000	-41.077370
3859.375000	-40.442932
3875.000000	-39.287575
3890.625000	-37.702015
3906.250000	-36.155827
3921.875000	-34.209789
3937.500000	-32.387856
3953.125000	-32.117931
3968.750000	-33.466736
3984.375000	-35.561073
4000.000000	-37.665836
4015.625000	-39.348904
4031.250000	-40.364361
4046.875000	-41.277855
4062.500000	-41.968800
4078.125000	-42.386257
4093.750000	-42.403614
4109.375000	-42.446335
4125.000000	-42.212421
4140.625000	-41.639771
4156.250000	-40.939896
4171.875000	-39.532543
4187.500000	-37.925468
4203.125000	-36.034737
4218.750000	-33.944008
4234.375000	-33.501900
4250.000000	-35.021637
4265.625000	-37.163696
4281.250000	-39.359081
4296.875000	-41.246964
4312.500000	-42.302147
4328.125000	-43.394081
4343.750000	-44.244583
4359.375000	-44.942661
4375.000000	-45.267139
4390.625000	-45.226265
4406.250000	-44.622578
4421.875000	-44.142818
4437.500000	-43.549488
4453.125000	-42.231174
4468.750000	-40.475243
4484.375000	-38.464260
4500.000000	-36.652641
4515.625000	-36.489681
4531.250000	-37.863766
4546.875000	-40.073868
4562.500000	-42.116215
4578.125000	-44.155350
4593.750000	-45.649052
4609.375000	-46.438683
4625.000000	-47.163773
4640.625000	-47.626431
4656.250000	-48.120640
4671.875000	-48.047382
4687.500000	-47.524490
4703.125000	-46.980068
4718.750000	-46.135380
4734.375000	-44.682384
4750.000000	-42.946800
4765.625000	-40.760506
4781.250000	-38.877239
4796.875000	-38.696259
4812.500000	-40.215141
4828.125000	-42.894703
4843.750000	-45.162411
4859.375000	-46.948208
4875.000000	-48.445995
4890.625000	-49.518906
4906.250000	-50.053890
4921.875000	-50.488388
4937.500000	-50.645756
4953.125000	-50.524269
4968.750000	-50.298557
4984.375000	-49.764053
5000.000000	-48.808762
5015.625000	-47.334499
5031.250000	-45.216969
5046.875000	-42.822208
5062.500000	-40.841930
5078.125000	-40.942257
5093.750000	-42.945362
5109.375000	-45.491467
5125.000000	-47.775108
5140.625000	-49.449795
5156.250000	-50.786453
5171.875000	-51.839550
