Frequency (Hz)	Level (dB)
15.625000	-64.281502
31.250000	-58.891808
46.875000	-56.873199
62.500000	-56.648643
78.125000	-56.966358
93.750000	-57.466141
109.375000	-58.114231
125.000000	-58.748444
140.625000	-60.014141
156.250000	-60.662464
171.875000	-60.605785
187.500000	-60.767109
203.125000	-60.908936
218.750000	-60.510845
234.375000	-59.843956
250.000000	-58.810257
265.625000	-57.395889
281.250000	-55.561798
296.875000	-52.710693
312.500000	-49.305645
328.125000	-47.222263
343.750000	-48.560120
359.375000	-52.105179
375.000000	-55.562881
390.625000	-58.363457
406.250000	-60.370613
421.875000	-61.827011
437.500000	-62.942295
453.125000	-63.491032
468.750000	-63.948734
484.375000	-64.500778
500.000000	-64.391090
515.625000	-64.355515
531.250000	-64.237923
546.875000	-63.931812
562.500000	-63.366409
578.125000	-62.463379
593.750000	-61.371918
609.375000	-59.855476
625.000000	-57.593033
640.625000	-55.191887
656.250000	-52.993111
671.875000	-52.835423
687.500000	-54.231972
703.125000	-56.113689
718.750000	-58.039146
734.375000	-59.783321
750.000000	-61.611050
765.625000	-63.057255
781.250000	-63.951340
796.875000	-64.475937
812.500000	-64.880333
828.125000	-65.222687
843.750000	-64.972588
859.375000	-64.848129
875.000000	-64.600769
890.625000	-63.767498
906.250000	-62.887276
921.875000	-62.014427
937.500000	-61.170277
953.125000	-59.920811
968.750000	-57.789368
984.375000	-55.452507
1000.000000	-54.079826
1015.625000	-54.883732
1031.250000	-57.060238
1046.875000	-59.242825
1062.500000	-61.038837
1078.125000	-62.439301
1093.750000	-63.552238
1109.375000	-64.220291
1125.000000	-64.555855
1140.625000	-64.860161
1156.250000	-64.997513
1171.875000	-64.939087
1187.500000	-64.723007
1203.125000	-64.288345
1218.750000	-63.627892
1234.375000	-63.130184
1250.000000	-62.752899
1265.625000	-62.664772
1281.250000	-62.431107
1296.875000	-61.808804
1312.500000	-60.916054
1328.125000	-59.681389
1343.750000	-58.746304
1359.375000	-58.514542
1375.000000	-59.143784
1390.625000	-59.945358
1406.250000	-60.579613
1421.875000	-60.926559
1437.500000	-61.120075
1453.125000	-61.269672
1468.750000	-61.439137
1484.375000	-61.324528
1500.000000	-61.180614
1515.625000	-61.502613
1531.250000	-61.834370
1546.875000	-62.079388
1562.500000	-62.114098
1578.125000	-62.175674
1593.750000	-61.686390
1609.375000	-60.957211
1625.000000	-60.259838
1640.625000	-58.752403
1656.250000	-56.968090
1671.875000	-55.011402
1687.500000	-52.428352
1703.125000	-49.649414
1718.750000	-48.346901
1734.375000	-49.501747
1750.000000	-51.918922
1765.625000	-54.431820
1781.250000	-56.251686
1796.875000	-57.502167
1812.500000	-58.597260
1828.125000	-59.358505
1843.750000	-59.648003
1859.375000	-59.948818
1875.000000	-59.931408
1890.625000	-59.722141
1906.250000	-59.679768
1921.875000	-59.071037
1937.500000	-58.266872
1953.125000	-56.907944
1968.750000	-55.502228
1984.375000	-54.111488
2000.000000	-51.723293
2015.625000	-49.989563
2031.250000	-48.838989
2046.875000	-49.024445
2062.500000	-50.519135
2078.125000	-52.733219
2093.750000	-54.387043
2109.375000	-55.814434
2125.000000	-56.984844
2140.625000	-57.954773
2156.250000	-58.277714
2171.875000	-58.456051
2187.500000	-59.222893
2203.125000	-59.200661
2218.750000	-58.824577
2234.375000	-58.658379
2250.000000	-58.464729
2265.625000	-57.960922
2281.250000	-57.120388
2296.875000	-56.097897
2312.500000	-55.031075
2328.125000	-54.213821
2343.750000	-53.615459
2359.375000	-53.404072
2375.000000	-53.328320
2390.625000	-53.706608
2406.250000	-54.567783
2421.875000	-55.511551
2437.500000	-56.675865
2453.125000	-57.623436
2468.750000	-58.321301
2484.375000	-58.948971
2500.000000	-59.084404
2515.625000	-59.285217
2531.250000	-59.660820
2546.875000	-59.890652
2562.500000	-60.123230
2578.125000	-60.170635
2593.750000	-60.143181
2609.375000	-59.957283
2625.000000	-59.447468
2640.625000	-59.078922
2656.250000	-58.637733
2671.875000	-58.144386
2687.500000	-57.448872
2703.125000	-56.753777
2718.750000	-56.031036
2734.375000	-55.905640
2750.000000	-56.121510
2765.625000	-56.749680
2781.250000	-57.828022
2796.875000	-58.413231
2812.500000	-58.967934
2828.125000	-59.820210
2843.750000	-60.496708
2859.375000	-61.152317
2875.000000	-61.425716
2890.625000	-61.816433
2906.250000	-62.067959
2921.875000	-62.145660
2937.500000	-62.377243
2953.125000	-62.252083
2968.750000	-62.087612
2984.375000	-61.558434
3000.000000	-61.077267
3015.625000	-60.450504
3031.250000	-59.550369
3046.875000	-58.644691
3062.500000	-57.928200
3078.125000	-56.991211
3093.750000	-56.341805
3109.375000	-56.294189
3125.000000	-56.703609
3140.625000	-57.485386
3156.250000	-58.343056
3171.875000	-59.333485
3187.500000	-60.263836
3203.125000	-61.241642
3218.750000	-62.076889
3234.375000	-62.492401
3250.000000	-62.697605
3265.625000	-62.913647
3281.250000	-62.877201
3296.875000	-62.667004
3312.500000	-62.683655
3328.125000	-62.158718
3343.750000	-61.548134
3359.375000	-60.911114
3375.000000	-59.820667
3390.625000	-58.334255
3406.250000	-56.942207
3421.875000	-55.485195
3437.500000	-54.426765
3453.125000	-54.444344
3468.750000	-55.269527
3484.375000	-56.856480
3500.000000	-58.440937
3515.625000	-59.872147
3531.250000	-60.724678
3546.875000	-61.306351
3562.500000	-62.046139
3578.125000	-62.745304
3593.750000	-63.096828
3609.375000	-63.138859
3625.000000	-63.064587
3640.625000	-62.902790
3656.250000	-62.827835
3671.875000	-62.141769
3687.500000	-61.199429
3703.125000	-60.352108
3718.750000	-58.971371
3734.375000	-57.205269
3750.000000	-55.297535
3765.625000	-53.622196
3781.250000	-53.022690
3796.875000	-53.486366
3812.500000	-55.117130
3828.125000	-56.886978
3843.750000	-58.615547
3859.375000	-59.880165
3875.000000	-60.921326
3890.625000	-61.790890
3906.250000	-62.480171
