Frequency (Hz)	Level (dB)
15.625000	-64.670059
31.250000	-59.444820
46.875000	-57.786152
62.500000	-57.865410
78.125000	-58.149261
93.750000	-58.998688
109.375000	-59.544544
125.000000	-59.768444
140.625000	-60.847759
156.250000	-60.872662
171.875000	-60.440331
187.500000	-59.453072
203.125000	-57.463505
218.750000	-54.030144
234.375000	-50.413353
250.000000	-49.711285
265.625000	-52.965275
281.250000	-57.258869
296.875000	-60.255741
312.500000	-62.690094
328.125000	-64.146553
343.750000	-65.245300
359.375000	-65.817490
375.000000	-65.952232
390.625000	-66.169556
406.250000	-65.822227
421.875000	-65.086281
437.500000	-64.244408
453.125000	-63.228012
468.750000	-61.509037
484.375000	-59.099834
500.000000	-56.991970
515.625000	-56.569454
531.250000	-58.537186
546.875000	-61.385803
562.500000	-63.697662
578.125000	-65.416885
593.750000	-66.148453
609.375000	-66.684692
625.000000	-67.339371
640.625000	-67.561714
656.250000	-67.167152
671.875000	-66.530098
687.500000	-65.631905
703.125000	-63.904446
718.750000	-61.996975
734.375000	-60.295120
750.000000	-59.599148
765.625000	-60.079876
781.250000	-60.804291
796.875000	-62.251980
812.500000	-63.733189
828.125000	-65.182159
843.750000	-66.346527
859.375000	-67.314278
875.000000	-67.759399
890.625000	-67.978775
906.250000	-67.736961
921.875000	-67.035629
937.500000	-66.553284
953.125000	-65.825211
968.750000	-65.036766
984.375000	-63.859577
1000.000000	-63.396946
1015.625000	-63.506191
1031.250000	-63.909859
1046.875000	-64.790352
1062.500000	-65.355515
1078.125000	-65.633614
1093.750000	-65.917648
1109.375000	-66.374077
1125.000000	-66.468521
1140.625000	-66.594879
1156.250000	-66.892151
1171.875000	-67.107315
1187.500000	-67.031792
1203.125000	-66.683022
1218.750000	-66.125656
1234.375000	-65.067619
1250.000000	-63.665058
1265.625000	-61.855804
1281.250000	-59.559105
1296.875000	-56.785854
1312.500000	-55.168587
1328.125000	-56.205101
1343.750000	-58.406193
1359.375000	-60.776485
1375.000000	-62.292233
1390.625000	-63.425232
1406.250000	-64.222542
1421.875000	-64.465500
1437.500000	-64.635132
1453.125000	-64.381271
1468.750000	-63.161346
1484.375000	-61.951347
1500.000000	-60.612793
1515.625000	-58.424305
1531.250000	-56.136383
1546.875000	-54.857262
1562.500000	-55.150902
1578.125000	-56.843124
1593.750000	-59.073772
1609.375000	-60.813183
1625.000000	-62.229488
1640.625000	-63.262642
1656.250000	-63.704708
1671.875000	-63.994946
1687.500000	-63.930496
1703.125000	-63.476250
1718.750000	-62.860760
1734.375000	-62.069580
1750.000000	-61.031521
1765.625000	-59.469700
1781.250000	-58.167065
1796.875000	-57.296745
1812.500000	-57.455494
1828.125000	-58.357346
1843.750000	-59.559227
1859.375000	-60.802254
1875.000000	-61.941257
1890.625000	-62.568264
1906.250000	-63.307625
1921.875000	-64.080353
1937.500000	-64.046089
1953.125000	-64.163994
1968.750000	-64.131393
1984.375000	-63.628159
2000.000000	-63.031124
2015.625000	-62.645149
2031.250000	-61.687080
2046.875000	-60.825546
2062.500000	-60.321766
2078.125000	-60.081921
2093.750000	-60.117786
2109.375000	-60.657665
2125.000000	-61.345493
2140.625000	-62.203526
2156.250000	-63.029877
2171.875000	-63.716427
2187.500000	-64.243828
2203.125000	-64.657921
2218.750000	-64.899063
2234.375000	-64.995720
2250.000000	-64.859299
2265.625000	-64.384651
2281.250000	-63.577827
2296.875000	-62.858421
2312.500000	-62.008720
2328.125000	-61.012585
2343.750000	-60.236755
2359.375000	-59.969139
2375.000000	-60.310207
2390.625000	-61.090443
2406.250000	-62.144306
2421.875000	-63.345837
2437.500000	-64.182533
2453.125000	-64.620811
2468.750000	-65.264595
2484.375000	-65.660553
2500.000000	-65.697533
2515.625000	-65.485771
2531.250000	-65.083015
2546.875000	-64.325478
2562.500000	-63.394753
2578.125000	-62.104195
2593.750000	-60.268608
2609.375000	-59.072594
2625.000000	-58.786518
2640.625000	-59.317272
2656.250000	-60.934673
2671.875000	-62.423725
2687.500000	-64.012329
2703.125000	-65.006439
2718.750000	-65.536072
2734.375000	-66.246193
2750.000000	-66.617798
2765.625000	-66.343887
2781.250000	-66.023247
2796.875000	-65.440186
2812.500000	-64.017586
2828.125000	-62.927540
2843.750000	-61.252743
2859.375000	-59.100426
2875.000000	-57.822052
2890.625000	-57.919849
2906.250000	-59.425125
2921.875000	-61.335869
2937.500000	-63.253326
2953.125000	-64.879822
2968.750000	-65.907433
2984.375000	-66.712662
3000.000000	-66.911110
3015.625000	-66.893906
3031.250000	-66.328789
3046.875000	-65.784859
3062.500000	-64.953621
3078.125000	-63.679394
3093.750000	-61.819977
3109.375000	-59.526279
3125.000000	-57.617165
3140.625000	-57.262096
3156.250000	-58.229477
3171.875000	-60.282051
3187.500000	-62.286835
3203.125000	-64.101730
3218.750000	-65.493652
3234.375000	-66.285919
3250.000000	-66.597206
3265.625000	-66.670540
3281.250000	-66.534203
3296.875000	-66.056114
3312.500000	-65.125809
3328.125000	-64.009743
3343.750000	-62.443771
3359.375000	-60.256088
3375.000000	-57.779919
3390.625000	-56.565506
3406.250000	-57.124489
3421.875000	-59.008617
3437.500000	-61.381580
3453.125000	-63.327572
3468.750000	-64.703644
3484.375000	-65.658463
3500.000000	-66.184555
3515.625000	-66.407593
3531.250000	-66.317650
3546.875000	-65.817009
3562.500000	-65.229225
3578.125000	-64.312981
3593.750000	-62.775082
3609.375000	-60.995140
3625.000000	-58.766911
3640.625000	-57.055157
3656.250000	-56.780468
3671.875000	-57.978630
3687.500000	-60.008537
3703.125000	-62.011829
3718.750000	-63.698780
3734.375000	-64.675980
3750.000000	-65.544342
3765.625000	-65.916290
3781.250000	-66.030418
3796.875000	-65.900352
3812.500000	-65.629211
3828.125000	-65.036644
3843.750000	-63.565521
3859.375000	-62.332085
3875.000000	-60.604897
3890.625000	-58.297619
3906.250000	-57.142727
3921.875000	-57.819538
3937.500000	-59.652740
3953.125000	-61.649746
3968.750000	-63.358852
3984.375000	-65.009232
4000.000000	-66.299728
4015.625000	-66.806343
4031.250000	-67.160721
4046.875000	-67.308784
4062.500000	-67.129303
4078.125000	-67.013718
4093.750000	-66.399376
4109.375000	-65.119583
4125.000000	-63.562428
4140.625000	-61.750198
4156.250000	-60.024086
4171.875000	-59.001514
4187.500000	-59.738297
4203.125000	-61.903759
4218.750000	-64.391472
4234.375000	-66.488365
4250.000000	-67.673897
4265.625000	-68.789322
4281.250000	-69.562256
4296.875000	-70.191292
4312.500000	-70.392815
4328.125000	-70.164734
4343.750000	-69.791603
