Frequency (Hz)	Level (dB)
15.625000	-74.340950
31.250000	-70.119591
46.875000	-67.235344
62.500000	-65.091408
78.125000	-63.401012
93.750000	-63.091503
109.375000	-62.843235
125.000000	-62.297363
140.625000	-63.226597
156.250000	-62.325291
171.875000	-60.813446
187.500000	-58.975742
203.125000	-56.303646
218.750000	-52.471035
234.375000	-48.331703
250.000000	-47.070614
265.625000	-49.472427
281.250000	-52.967579
296.875000	-55.516834
312.500000	-57.712070
328.125000	-58.860584
343.750000	-59.485886
359.375000	-59.977421
375.000000	-59.583374
390.625000	-59.210732
406.250000	-58.558765
421.875000	-57.692261
437.500000	-56.676003
453.125000	-54.997387
468.750000	-53.354279
484.375000	-50.757610
500.000000	-48.304585
515.625000	-47.702881
531.250000	-49.480469
546.875000	-51.870144
562.500000	-53.861435
578.125000	-55.150051
593.750000	-55.930695
609.375000	-56.394726
625.000000	-56.574646
640.625000	-56.454212
656.250000	-56.121696
671.875000	-55.232693
687.500000	-53.950325
703.125000	-52.084324
718.750000	-50.084877
734.375000	-48.119816
750.000000	-47.364765
765.625000	-47.540588
781.250000	-47.917030
796.875000	-49.239323
812.500000	-50.739532
828.125000	-52.068348
843.750000	-53.140194
859.375000	-53.880508
875.000000	-54.146030
890.625000	-54.188049
906.250000	-53.873100
921.875000	-53.184311
937.500000	-52.444443
953.125000	-51.529503
968.750000	-50.635292
984.375000	-49.590042
1000.000000	-49.124607
1015.625000	-49.082050
1031.250000	-49.159267
1046.875000	-49.772388
1062.500000	-49.862629
1078.125000	-50.246693
1093.750000	-50.488361
1109.375000	-50.523392
1125.000000	-50.931103
1140.625000	-50.983303
1156.250000	-51.073074
1171.875000	-50.571808
1187.500000	-50.222549
1203.125000	-49.801949
1218.750000	-49.599022
1234.375000	-48.707157
1250.000000	-47.134834
1265.625000	-45.189575
1281.250000	-42.674858
1296.875000	-39.905449
1312.500000	-38.216953
1328.125000	-38.934982
1343.750000	-41.159901
1359.375000	-43.216076
1375.000000	-44.905743
1390.625000	-46.187534
1406.250000	-46.819260
1421.875000	-46.805798
1437.500000	-46.434238
1453.125000	-46.119389
1468.750000	-45.382423
1484.375000	-44.186459
1500.000000	-42.498814
1515.625000	-40.497402
1531.250000	-38.041599
1546.875000	-36.875896
1562.500000	-36.879246
1578.125000	-38.144638
1593.750000	-40.301033
1609.375000	-41.994701
1625.000000	-43.217960
1640.625000	-43.990292
1656.250000	-44.559269
1671.875000	-45.025394
1687.500000	-44.775631
1703.125000	-44.264542
1718.750000	-43.704479
1734.375000	-42.803741
1750.000000	-41.437595
1765.625000	-40.122902
1781.250000	-38.900032
1796.875000	-37.812721
1812.500000	-37.568516
1828.125000	-38.450684
1843.750000	-39.732983
1859.375000	-40.800159
1875.000000	-41.973644
1890.625000	-42.651928
1906.250000	-43.320702
1921.875000	-43.706249
1937.500000	-43.783047
1953.125000	-43.626785
1968.750000	-43.568954
1984.375000	-43.311924
2000.000000	-42.548065
2015.625000	-41.885223
2031.250000	-41.310463
2046.875000	-40.696659
2062.500000	-39.878647
2078.125000	-39.213730
2093.750000	-39.186306
2109.375000	-39.456161
