Frequency (Hz)	Level (dB)
15.625000	-68.233315
31.250000	-62.914383
46.875000	-60.721996
62.500000	-59.562096
78.125000	-59.005863
93.750000	-59.234478
109.375000	-59.095310
125.000000	-59.175423
140.625000	-59.768631
156.250000	-59.609970
171.875000	-59.318752
187.500000	-58.368275
203.125000	-57.138416
218.750000	-55.331036
234.375000	-52.207989
250.000000	-48.314274
265.625000	-45.402706
281.250000	-45.583637
296.875000	-48.851807
312.500000	-52.607899
328.125000	-55.147739
343.750000	-57.026333
359.375000	-58.369133
375.000000	-59.249409
390.625000	-59.736118
406.250000	-59.899078
421.875000	-59.889824
437.500000	-59.635750
453.125000	-59.061493
468.750000	-58.037834
484.375000	-57.192616
500.000000	-56.034340
515.625000	-54.289906
531.250000	-52.107281
546.875000	-49.580067
562.500000	-47.987766
578.125000	-49.249126
593.750000	-52.035728
609.375000	-54.539898
625.000000	-56.192833
640.625000	-57.222439
656.250000	-57.961033
671.875000	-58.804813
687.500000	-58.988575
703.125000	-58.905975
718.750000	-58.778183
734.375000	-58.166035
750.000000	-56.812691
765.625000	-55.403740
781.250000	-53.657089
796.875000	-51.824188
812.500000	-50.241589
828.125000	-50.057381
843.750000	-50.424267
859.375000	-50.806465
875.000000	-51.731087
890.625000	-53.191349
906.250000	-54.613804
921.875000	-55.877712
937.500000	-56.857025
953.125000	-57.562347
968.750000	-57.665230
984.375000	-57.527916
1000.000000	-57.355553
1015.625000	-56.834553
1031.250000	-56.258423
1046.875000	-55.514977
1062.500000	-54.736923
1078.125000	-53.901268
1093.750000	-53.107788
1109.375000	-53.016720
1125.000000	-53.030704
1140.625000	-53.156258
1156.250000	-53.126209
1171.875000	-53.210926
1187.500000	-53.703251
1203.125000	-54.099064
1218.750000	-54.607635
1234.375000	-54.989307
1250.000000	-55.127827
1265.625000	-54.902710
1281.250000	-54.945820
1296.875000	-54.775166
1312.500000	-54.900837
1328.125000	-54.589359
1343.750000	-54.000080
1359.375000	-52.900963
1375.000000	-51.785954
1390.625000	-50.184410
1406.250000	-47.716946
1421.875000	-44.626537
1437.500000	-42.370590
1453.125000	-42.256195
1468.750000	-44.289066
1484.375000	-46.940395
1500.000000	-48.917950
1515.625000	-50.192375
1531.250000	-51.076580
1546.875000	-51.641766
1562.500000	-51.719055
1578.125000	-51.790421
1593.750000	-51.819607
1609.375000	-51.161823
1625.000000	-50.222794
1640.625000	-48.555347
1656.250000	-46.713501
