Frequency (Hz)	Level (dB)
15.625000	-76.083420
31.250000	-73.390228
46.875000	-71.256302
62.500000	-69.154953
78.125000	-66.735191
93.750000	-66.942993
109.375000	-67.430130
125.000000	-67.032722
140.625000	-73.275414
156.250000	-75.267151
171.875000	-74.811974
187.500000	-73.292595
203.125000	-71.171928
218.750000	-66.176765
234.375000	-60.667484
250.000000	-61.762409
265.625000	-66.012215
281.250000	-69.547501
296.875000	-72.682693
312.500000	-74.513664
328.125000	-75.520889
343.750000	-76.485847
359.375000	-76.740952
375.000000	-76.978935
390.625000	-77.031197
406.250000	-76.752342
421.875000	-76.032265
437.500000	-75.082123
453.125000	-74.088043
468.750000	-72.529335
484.375000	-70.241013
500.000000	-67.765106
515.625000	-67.666206
531.250000	-69.592186
546.875000	-71.830399
562.500000	-73.996750
578.125000	-75.246765
593.750000	-75.932037
609.375000	-76.420471
625.000000	-76.992500
640.625000	-77.092598
656.250000	-76.601410
671.875000	-75.886467
687.500000	-74.704346
703.125000	-73.057877
718.750000	-70.997322
734.375000	-69.408760
750.000000	-68.882332
765.625000	-69.323914
781.250000	-69.907433
796.875000	-71.039703
812.500000	-72.522049
828.125000	-73.868126
843.750000	-74.962578
859.375000	-75.543045
875.000000	-76.000900
890.625000	-76.122559
906.250000	-75.668343
921.875000	-75.295029
937.500000	-74.655304
953.125000	-73.647804
968.750000	-72.859528
984.375000	-72.109825
1000.000000	-71.394295
1015.625000	-71.592964
1031.250000	-72.141609
1046.875000	-72.454582
1062.500000	-72.522621
1078.125000	-73.206558
1093.750000	-73.651253
1109.375000	-73.894058
1125.000000	-73.974350
1140.625000	-74.181015
1156.250000	-74.273819
1171.875000	-74.193153
1187.500000	-73.783089
1203.125000	-73.523903
1218.750000	-73.039299
1234.375000	-72.113243
1250.000000	-70.960190
1265.625000	-68.990799
1281.250000	-66.263199
1296.875000	-63.572403
1312.500000	-62.086788
1328.125000	-62.827065
1343.750000	-65.126472
1359.375000	-67.339546
1375.000000	-68.704376
1390.625000	-69.859993
1406.250000	-70.688805
1421.875000	-70.947174
1437.500000	-70.787048
1453.125000	-70.405922
1468.750000	-69.746399
1484.375000	-68.787949
1500.000000	-67.286354
1515.625000	-64.856178
1531.250000	-62.341824
1546.875000	-60.753658
1562.500000	-61.067505
1578.125000	-62.940884
1593.750000	-65.251556
1609.375000	-66.928818
1625.000000	-68.203865
1640.625000	-69.093781
1656.250000	-69.565186
1671.875000	-69.844696
1687.500000	-69.425400
1703.125000	-69.012550
1718.750000	-68.447067
1734.375000	-67.694710
1750.000000	-66.524994
1765.625000	-65.289474
1781.250000	-63.786945
1796.875000	-62.883007
1812.500000	-62.736332
1828.125000	-63.799217
1843.750000	-65.227089
1859.375000	-66.321709
1875.000000	-67.180893
1890.625000	-68.329185
1906.250000	-69.082512
1921.875000	-69.479607
1937.500000	-69.441948
1953.125000	-69.262192
1968.750000	-69.425941
1984.375000	-69.004326
2000.000000	-68.325783
2015.625000	-67.654480
2031.250000	-67.054909
2046.875000	-66.142273
2062.500000	-65.421631
2078.125000	-65.043793
2093.750000	-64.980179
2109.375000	-65.535889
2125.000000	-66.322227
2140.625000	-66.808090
2156.250000	-67.747948
2171.875000	-68.587700
2187.500000	-69.094902
2203.125000	-69.539604
2218.750000	-69.864067
2234.375000	-69.594742
2250.000000	-69.377243
2265.625000	-69.007393
2281.250000	-68.433289
2296.875000	-67.670860
2312.500000	-66.791443
2328.125000	-66.252045
2343.750000	-65.214973
2359.375000	-64.773926
2375.000000	-64.861580
2390.625000	-65.421844
2406.250000	-66.692612
2421.875000	-67.662361
2437.500000	-68.643570
2453.125000	-69.406082
2468.750000	-69.794182
2484.375000	-70.064499
2500.000000	-70.074966
2515.625000	-69.874413
2531.250000	-69.452888
2546.875000	-68.920753
2562.500000	-67.591286
2578.125000	-66.379974
2593.750000	-65.022141
2609.375000	-63.473335
2625.000000	-63.025322
2640.625000	-63.527927
2656.250000	-65.023170
2671.875000	-66.330925
2687.500000	-67.792702
2703.125000	-68.991173
2718.750000	-69.516212
2734.375000	-70.334915
2750.000000	-70.561546
2765.625000	-70.376648
2781.250000	-70.097183
2796.875000	-69.487732
2812.500000	-68.099060
2828.125000	-66.651833
2843.750000	-65.076859
2859.375000	-63.250603
2875.000000	-61.627811
2890.625000	-61.856361
2906.250000	-63.332813
2921.875000	-65.164902
2937.500000	-67.144341
2953.125000	-68.803375
2968.750000	-69.798859
2984.375000	-70.267372
3000.000000	-70.552147
3015.625000	-70.756020
3031.250000	-70.496117
3046.875000	-69.600563
3062.500000	-68.860023
3078.125000	-67.253990
3093.750000	-65.567139
3109.375000	-63.576035
3125.000000	-61.522167
3140.625000	-60.570992
3156.250000	-61.673679
3171.875000	-63.766357
3187.500000	-65.830597
3203.125000	-67.452522
3218.750000	-68.583969
3234.375000	-69.317413
3250.000000	-70.034538
3265.625000	-70.329018
3281.250000	-69.725105
3296.875000	-69.554016
3312.500000	-68.979294
3328.125000	-67.778839
3343.750000	-66.253250
3359.375000	-63.869370
3375.000000	-61.734413
3390.625000	-59.938381
3406.250000	-60.283852
3421.875000	-62.275360
3437.500000	-64.484375
3453.125000	-66.434784
3468.750000	-67.699982
3484.375000	-68.741829
3500.000000	-69.209389
3515.625000	-69.592880
3531.250000	-69.576538
3546.875000	-69.125076
3562.500000	-68.693008
3578.125000	-67.633980
3593.750000	-65.893173
3609.375000	-63.947922
3625.000000	-61.722141
3640.625000	-59.982193
3656.250000	-59.636692
3671.875000	-61.195797
3687.500000	-63.241650
3703.125000	-64.962433
3718.750000	-66.512375
3734.375000	-67.742912
3750.000000	-68.470673
3765.625000	-68.798363
3781.250000	-68.851219
3796.875000	-68.911621
3812.500000	-68.577782
3828.125000	-67.574158
3843.750000	-66.480568
3859.375000	-65.172997
3875.000000	-63.387066
3890.625000	-61.565289
3906.250000	-60.067490
3921.875000	-60.357224
3937.500000	-62.138397
3953.125000	-64.397606
3968.750000	-66.262321
3984.375000	-67.761208
4000.000000	-68.960037
4015.625000	-69.649765
4031.250000	-70.196777
4046.875000	-70.493523
4062.500000	-70.387596
4078.125000	-69.856148
4093.750000	-69.119881
4109.375000	-68.338913
4125.000000	-66.701347
4140.625000	-65.013939
4156.250000	-63.178959
4171.875000	-62.115871
4187.500000	-62.744072
4203.125000	-64.987831
4218.750000	-67.438835
4234.375000	-69.227753
4250.000000	-70.677811
4265.625000	-71.802902
4281.250000	-72.463745
4296.875000	-72.971436
4312.500000	-72.933189
4328.125000	-72.918709
4343.750000	-72.637451
4359.375000	-71.549690
4375.000000	-70.351669
4390.625000	-68.821106
4406.250000	-66.910019
4421.875000	-64.994469
4437.500000	-64.584213
4453.125000	-65.877052
4468.750000	-68.551888
4484.375000	-70.879753
4500.000000	-72.709877
4515.625000	-73.979607
4531.250000	-75.312134
4546.875000	-75.761047
4562.500000	-75.845604
4578.125000	-76.066360
4593.750000	-75.955513
4609.375000	-75.267113
4625.000000	-74.289703
4640.625000	-72.979782
4656.250000	-71.098412
4671.875000	-69.013504
4687.500000	-67.403625
4703.125000	-67.819038
4718.750000	-70.123009
4734.375000	-72.682457
4750.000000	-74.699707
4765.625000	-76.245392
4781.250000	-77.465019
4796.875000	-78.246666
4812.500000	-78.751656
4828.125000	-78.716942
4843.750000	-78.426628
4859.375000	-78.040192
4875.000000	-77.475311
4890.625000	-76.320724
4906.250000	-74.787712
4921.875000	-72.473526
4937.500000	-70.368805
4953.125000	-70.212181
4968.750000	-71.556152
4984.375000	-74.074310
5000.000000	-76.409416
5015.625000	-78.339027
5031.250000	-79.470528
5046.875000	-80.593155
5062.500000	-81.061638
5078.125000	-81.082695
5093.750000	-81.103119
5109.375000	-80.862160
5125.000000	-80.236221
5140.625000	-79.444290
5156.250000	-77.976494
5171.875000	-76.005455
5187.500000	-74.013611
5203.125000	-72.777702
5218.750000	-73.374702
5234.375000	-75.547195
5250.000000	-77.769310
5265.625000	-79.820190
5281.250000	-81.255249
5296.875000	-82.150414
5312.500000	-83.020935
5328.125000	-83.298416
5343.750000	-83.273048
5359.375000	-82.874756
5375.000000	-82.685715
5390.625000	-82.018684
5406.250000	-80.853432
5421.875000	-79.607185
5437.500000	-78.010010
5453.125000	-76.535149
5468.750000	-76.040390
5484.375000	-76.839386
5500.000000	-78.664062
5515.625000	-80.794807
5531.250000	-82.231697
5546.875000	-83.566696
