Frequency (Hz)	Level (dB)
15.625000	-72.817398
31.250000	-67.835823
46.875000	-65.737404
62.500000	-64.608719
78.125000	-64.072815
93.750000	-64.244247
109.375000	-63.140141
125.000000	-62.988342
140.625000	-65.384491
156.250000	-65.323868
171.875000	-64.809319
187.500000	-63.826756
203.125000	-62.512009
218.750000	-60.262421
234.375000	-57.099472
250.000000	-53.191982
265.625000	-50.724129
281.250000	-51.914154
296.875000	-55.856312
312.500000	-59.417362
328.125000	-61.687630
343.750000	-63.469620
359.375000	-64.715218
375.000000	-65.270203
390.625000	-65.749077
406.250000	-65.960762
421.875000	-65.745827
437.500000	-65.042549
453.125000	-64.314041
468.750000	-63.433708
484.375000	-62.619511
500.000000	-61.075176
515.625000	-58.994648
531.250000	-56.327339
546.875000	-54.386597
562.500000	-54.726711
578.125000	-56.988251
593.750000	-59.808327
609.375000	-61.721035
625.000000	-62.755413
640.625000	-63.473969
656.250000	-64.282860
671.875000	-65.000008
687.500000	-64.946899
703.125000	-64.807053
718.750000	-64.354477
734.375000	-63.146355
750.000000	-61.851326
765.625000	-60.070892
781.250000	-58.105816
796.875000	-56.586414
812.500000	-56.149689
828.125000	-56.383858
843.750000	-56.866096
859.375000	-57.692982
875.000000	-59.142956
890.625000	-60.915970
906.250000	-62.218956
921.875000	-63.197289
937.500000	-63.689564
953.125000	-63.788784
968.750000	-63.791290
984.375000	-63.352604
1000.000000	-62.989777
1015.625000	-62.133537
1031.250000	-61.506107
1046.875000	-60.612247
1062.500000	-59.697216
1078.125000	-59.050766
1093.750000	-58.706249
1109.375000	-58.746372
1125.000000	-59.283413
1140.625000	-59.524982
1156.250000	-59.411133
1171.875000	-59.755913
1187.500000	-60.375175
1203.125000	-60.795662
1218.750000	-60.813179
1234.375000	-61.075218
1250.000000	-61.233299
1265.625000	-61.090691
1281.250000	-60.878777
1296.875000	-60.521202
1312.500000	-60.039047
1328.125000	-59.664074
1343.750000	-58.577099
1359.375000	-56.927055
1375.000000	-54.803902
1390.625000	-52.183163
1406.250000	-49.452381
1421.875000	-48.312061
1437.500000	-49.526443
1453.125000	-52.041431
1468.750000	-54.154102
1484.375000	-55.809719
1500.000000	-56.843143
1515.625000	-57.672188
1531.250000	-58.151985
1546.875000	-58.204510
1562.500000	-57.772144
1578.125000	-57.146339
1593.750000	-56.342422
1609.375000	-55.144100
1625.000000	-53.410149
1640.625000	-51.226658
1656.250000	-48.822136
1671.875000	-46.996349
1687.500000	-47.113708
1703.125000	-48.831833
1718.750000	-51.045025
1734.375000	-52.936195
1750.000000	-54.199291
1765.625000	-55.251328
1781.250000	-56.016415
1796.875000	-56.416424
1812.500000	-56.519150
1828.125000	-56.149799
1843.750000	-55.797745
1859.375000	-55.403225
1875.000000	-54.550629
1890.625000	-53.147083
1906.250000	-51.855919
1921.875000	-50.605976
1937.500000	-49.369045
1953.125000	-48.992596
1968.750000	-49.665882
1984.375000	-50.899803
2000.000000	-52.141441
2015.625000	-53.156494
2031.250000	-54.322517
2046.875000	-54.974972
2062.500000	-55.613403
2078.125000	-56.045734
2093.750000	-56.144238
2109.375000	-56.113846
2125.000000	-55.827503
2140.625000	-55.531967
2156.250000	-55.022842
2171.875000	-54.583141
2187.500000	-53.821377
