Frequency (Hz)	Level (dB)
15.625000	-77.682838
31.250000	-74.933731
46.875000	-72.318474
62.500000	-70.406601
78.125000	-69.602859
93.750000	-69.762764
109.375000	-67.870796
125.000000	-67.275452
140.625000	-74.504326
156.250000	-76.582993
171.875000	-76.333931
187.500000	-75.621254
203.125000	-74.369835
218.750000	-71.756859
234.375000	-67.862617
250.000000	-65.054886
265.625000	-62.038086
281.250000	-61.820492
296.875000	-64.984505
312.500000	-68.467300
328.125000	-70.810410
343.750000	-72.360695
359.375000	-73.590172
375.000000	-74.313042
390.625000	-74.520126
406.250000	-74.817703
421.875000	-74.840775
437.500000	-74.276062
453.125000	-73.344620
468.750000	-72.563454
484.375000	-71.647911
500.000000	-70.282120
515.625000	-68.651787
531.250000	-66.288628
546.875000	-63.734413
562.500000	-61.968899
578.125000	-62.960793
593.750000	-65.753685
609.375000	-68.042305
625.000000	-69.496552
640.625000	-70.167686
656.250000	-70.927811
671.875000	-71.458412
687.500000	-71.670746
703.125000	-71.722145
718.750000	-71.461784
734.375000	-70.664680
750.000000	-69.311195
765.625000	-67.974419
781.250000	-65.956718
796.875000	-64.078781
812.500000	-62.705334
828.125000	-62.213493
843.750000	-62.454639
859.375000	-62.852787
875.000000	-63.547096
890.625000	-65.216522
906.250000	-66.679176
921.875000	-67.880554
937.500000	-68.603661
953.125000	-68.865891
968.750000	-69.347618
984.375000	-69.074989
1000.000000	-68.599304
1015.625000	-67.855042
1031.250000	-67.244720
1046.875000	-66.741348
1062.500000	-65.905655
1078.125000	-65.109695
1093.750000	-64.241631
1109.375000	-63.965561
1125.000000	-63.872612
1140.625000	-63.919926
1156.250000	-63.823269
1171.875000	-63.818085
1187.500000	-64.155060
1203.125000	-64.857719
1218.750000	-65.366516
1234.375000	-65.413734
1250.000000	-65.316383
1265.625000	-65.460655
1281.250000	-65.457474
1296.875000	-65.422707
1312.500000	-65.045891
1328.125000	-64.460419
1343.750000	-63.833817
1359.375000	-63.099308
1375.000000	-61.679928
1390.625000	-59.765717
1406.250000	-57.511066
1421.875000	-54.465660
1437.500000	-51.989674
1453.125000	-51.807697
1468.750000	-53.809792
1484.375000	-56.476612
1500.000000	-58.422039
1515.625000	-59.887238
1531.250000	-60.869251
1546.875000	-61.269054
1562.500000	-61.384769
1578.125000	-61.368328
1593.750000	-60.863796
1609.375000	-60.406277
1625.000000	-59.035625
1640.625000	-57.756935
1656.250000	-56.163975
1671.875000	-53.932831
1687.500000	-51.489342
1703.125000	-49.948723
1718.750000	-50.241367
1734.375000	-51.845116
1750.000000	-54.176018
1765.625000	-56.219582
1781.250000	-57.124245
1796.875000	-57.931168
1812.500000	-58.690434
1828.125000	-59.022217
1843.750000	-59.009212
1859.375000	-58.987576
1875.000000	-58.374775
1890.625000	-57.602184
1906.250000	-56.816467
1921.875000	-55.824074
1937.500000	-54.444206
1953.125000	-53.200188
1968.750000	-52.279903
1984.375000	-51.525288
2000.000000	-51.752586
2015.625000	-52.852600
2031.250000	-53.881588
2046.875000	-54.878685
2062.500000	-56.015717
2078.125000	-57.078384
2093.750000	-57.667076
2109.375000	-57.923878
2125.000000	-57.953522
2140.625000	-58.038998
2156.250000	-57.880386
2171.875000	-57.660698
2187.500000	-57.171917
2203.125000	-56.570095
2218.750000	-55.820164
2234.375000	-55.190632
2250.000000	-54.419365
2265.625000	-53.771622
2281.250000	-53.452175
2296.875000	-53.308727
2312.500000	-53.426849
2328.125000	-53.698006
2343.750000	-54.440361
2359.375000	-55.342571
2375.000000	-56.204189
2390.625000	-56.933887
2406.250000	-57.194901
2421.875000	-57.388012
2437.500000	-57.633411
2453.125000	-57.903233
2468.750000	-57.799526
2484.375000	-57.483299
2500.000000	-57.028358
2515.625000	-56.324947
2531.250000	-55.273163
2546.875000	-54.783249
2562.500000	-53.760220
2578.125000	-52.859966
2593.750000	-52.309483
2609.375000	-52.332043
2625.000000	-53.034775
2640.625000	-53.899330
2656.250000	-54.785297
2671.875000	-55.696369
2687.500000	-56.592117
2703.125000	-57.282520
2718.750000	-57.759167
2734.375000	-57.902245
2750.000000	-57.833221
2765.625000	-57.609470
2781.250000	-57.252800
2796.875000	-56.804634
2812.500000	-55.797253
2828.125000	-54.439888
2843.750000	-53.046471
2859.375000	-51.353333
2875.000000	-50.145248
2890.625000	-50.114529
2906.250000	-50.843754
2921.875000	-51.963219
2937.500000	-53.314106
2953.125000	-54.735538
2968.750000	-55.694752
2984.375000	-56.797874
3000.000000	-57.161034
3015.625000	-57.477055
3031.250000	-57.641232
3046.875000	-57.617332
3062.500000	-57.264576
3078.125000	-56.399391
3093.750000	-55.229496
3109.375000	-53.946106
3125.000000	-51.796391
3140.625000	-49.653088
3156.250000	-48.275379
3171.875000	-48.189945
3187.500000	-49.214169
3203.125000	-51.095627
3218.750000	-52.986469
3234.375000	-54.551563
3250.000000	-55.579964
3265.625000	-56.314514
3281.250000	-56.766212
3296.875000	-57.191093
3312.500000	-57.382305
3328.125000	-57.172516
3343.750000	-56.345512
3359.375000	-55.762035
3375.000000	-54.639175
3390.625000	-53.029755
3406.250000	-51.165585
3421.875000	-49.016293
3437.500000	-47.055691
3453.125000	-46.258461
3468.750000	-47.675831
3484.375000	-49.950451
3500.000000	-51.905056
3515.625000	-53.579594
3531.250000	-54.738995
3546.875000	-55.726849
3562.500000	-56.246590
