Frequency (Hz)	Level (dB)
15.625000	-75.421638
31.250000	-70.108383
46.875000	-66.500969
62.500000	-62.093063
78.125000	-55.844917
93.750000	-54.204018
109.375000	-46.209023
125.000000	-43.679817
140.625000	-48.180954
156.250000	-54.893909
171.875000	-58.787594
187.500000	-60.250366
203.125000	-60.338966
218.750000	-58.740112
234.375000	-55.547756
250.000000	-52.051998
265.625000	-51.400101
281.250000	-54.067627
296.875000	-57.847473
312.500000	-60.167973
328.125000	-60.612011
343.750000	-60.190773
359.375000	-57.936977
375.000000	-52.935829
390.625000	-50.178631
406.250000	-52.573238
421.875000	-56.685150
437.500000	-58.411816
453.125000	-59.475410
468.750000	-59.553310
484.375000	-58.332710
500.000000	-55.570690
515.625000	-54.173306
531.250000	-54.055309
546.875000	-55.430851
562.500000	-58.641872
578.125000	-60.484283
593.750000	-60.896984
609.375000	-60.405891
625.000000	-59.497776
640.625000	-58.599243
656.250000	-56.698986
671.875000	-51.304588
687.500000	-47.739140
703.125000	-50.021099
718.750000	-54.811878
734.375000	-56.622799
750.000000	-56.708725
765.625000	-54.979893
781.250000	-50.424152
796.875000	-44.929405
812.500000	-44.888210
828.125000	-50.003357
843.750000	-54.152805
859.375000	-55.478512
875.000000	-55.435894
890.625000	-54.042191
906.250000	-50.609482
921.875000	-46.260265
937.500000	-45.488304
953.125000	-48.782375
968.750000	-52.729645
984.375000	-54.348598
1000.000000	-54.669010
1015.625000	-53.244762
1031.250000	-51.120171
1046.875000	-48.771229
1062.500000	-48.469620
1078.125000	-50.290173
1093.750000	-52.307384
1109.375000	-53.302238
1125.000000	-53.577816
1140.625000	-53.160618
1156.250000	-52.134590
1171.875000	-51.257809
1187.500000	-50.815849
1203.125000	-50.836098
1218.750000	-50.957169
1234.375000	-51.340923
1250.000000	-51.680313
1265.625000	-51.755219
1281.250000	-51.764328
1296.875000	-51.572784
1312.500000	-51.046814
1328.125000	-50.290497
1343.750000	-48.627674
1359.375000	-47.040176
1375.000000	-46.611023
1390.625000	-47.890198
1406.250000	-49.677944
1421.875000	-50.912361
1437.500000	-51.145313
1453.125000	-50.249943
1468.750000	-48.000107
1484.375000	-44.924358
1500.000000	-43.633125
1515.625000	-45.409431
1531.250000	-48.700924
1546.875000	-51.093071
1562.500000	-51.767609
1578.125000	-51.304111
1593.750000	-49.556728
1609.375000	-45.750088
1625.000000	-42.663166
1640.625000	-43.596512
1656.250000	-47.736572
1671.875000	-50.936783
1687.500000	-52.405334
1703.125000	-52.448498
1718.750000	-51.127567
1734.375000	-47.730259
1750.000000	-42.771023
1765.625000	-41.756592
1781.250000	-45.790970
1796.875000	-50.645653
1812.500000	-52.985691
1828.125000	-53.525070
1843.750000	-52.884926
1859.375000	-50.750961
1875.000000	-45.687435
1890.625000	-41.749050
1906.250000	-43.584877
1921.875000	-49.417866
1937.500000	-52.879108
1953.125000	-54.080624
1968.750000	-54.133018
1984.375000	-52.597748
2000.000000	-48.414684
2015.625000	-42.957687
2031.250000	-42.295551
2046.875000	-47.081165
2062.500000	-52.044575
2078.125000	-54.436329
2093.750000	-54.998398
2109.375000	-54.130257
2125.000000	-51.507050
2140.625000	-45.921879
2156.250000	-42.106049
2171.875000	-44.334469
2187.500000	-50.135983
2203.125000	-53.692814
2218.750000	-55.080265
2234.375000	-54.636471
2250.000000	-52.993874
2265.625000	-49.153694
2281.250000	-43.427845
2296.875000	-42.206829
2312.500000	-46.821140
2328.125000	-52.029240
2343.750000	-54.458431
2359.375000	-55.027668
2375.000000	-54.040886
2390.625000	-51.364040
2406.250000	-45.911263
2421.875000	-41.547997
2437.500000	-43.451599
2453.125000	-49.458469
2468.750000	-52.955261
2484.375000	-54.454857
2500.000000	-54.300247
2515.625000	-52.841915
2531.250000	-48.858280
2546.875000	-42.660995
2562.500000	-41.030846
2578.125000	-45.396328
2593.750000	-50.787144
2609.375000	-53.431858
2625.000000	-54.092415
2640.625000	-53.119919
2656.250000	-50.548569
2671.875000	-44.809101
2687.500000	-40.659729
2703.125000	-42.206318
2718.750000	-47.968140
2734.375000	-51.578358
2750.000000	-52.956749
2765.625000	-52.776031
2781.250000	-50.940136
2796.875000	-47.194977
2812.500000	-41.875099
2828.125000	-40.748890
2843.750000	-44.910915
2859.375000	-49.215115
2875.000000	-51.300671
2890.625000	-51.699455
2906.250000	-50.709011
2921.875000	-48.150761
2937.500000	-43.593513
2953.125000	-40.149082
2968.750000	-41.629093
2984.375000	-46.339684
3000.000000	-49.050259
3015.625000	-50.339443
3031.250000	-50.381947
3046.875000	-48.729462
3062.500000	-45.875950
3078.125000	-42.488380
3093.750000	-41.503025
3109.375000	-44.024212
3125.000000	-46.914387
3140.625000	-49.085186
3156.250000	-49.659702
3171.875000	-48.968105
3187.500000	-47.222515
3203.125000	-44.995766
3218.750000	-43.217640
3234.375000	-43.015831
3250.000000	-44.718212
3265.625000	-46.797245
3281.250000	-48.267021
3296.875000	-48.768158
3312.500000	-48.450005
3328.125000	-47.475132
3343.750000	-45.322460
3359.375000	-42.881336
3375.000000	-42.525219
3390.625000	-44.484623
3406.250000	-47.332684
3421.875000	-49.413567
3437.500000	-50.218388
3453.125000	-49.943077
3468.750000	-48.279182
3484.375000	-45.166325
3500.000000	-42.253777
