Frequency (Hz)	Level (dB)
15.625000	-75.439598
31.250000	-70.763222
46.875000	-67.339310
62.500000	-64.805824
78.125000	-62.429340
93.750000	-61.623440
109.375000	-60.518848
125.000000	-59.697910
140.625000	-60.997692
156.250000	-59.198822
171.875000	-56.198940
187.500000	-51.863533
203.125000	-46.696747
218.750000	-45.449749
234.375000	-48.971397
250.000000	-53.235550
265.625000	-56.012463
281.250000	-57.361210
296.875000	-58.085255
312.500000	-58.873035
328.125000	-58.712475
343.750000	-58.100376
359.375000	-57.187946
375.000000	-55.208687
390.625000	-53.217381
406.250000	-50.970592
421.875000	-49.030422
437.500000	-48.146961
453.125000	-48.524578
468.750000	-50.694588
484.375000	-53.066147
500.000000	-54.801277
515.625000	-55.754459
531.250000	-56.156349
546.875000	-55.974987
562.500000	-55.726681
578.125000	-55.027809
593.750000	-53.604462
609.375000	-51.337048
625.000000	-47.718498
640.625000	-44.236317
656.250000	-43.742115
671.875000	-46.393459
687.500000	-49.400352
703.125000	-51.070164
718.750000	-52.009350
734.375000	-52.500336
750.000000	-52.974316
765.625000	-53.262783
781.250000	-52.844948
796.875000	-52.235210
812.500000	-50.760445
828.125000	-48.935715
843.750000	-47.715473
859.375000	-47.366169
875.000000	-47.036942
890.625000	-46.973362
906.250000	-48.209019
921.875000	-50.012196
937.500000	-51.384789
953.125000	-51.902843
968.750000	-51.949032
984.375000	-51.505764
1000.000000	-51.257114
1015.625000	-51.021790
1031.250000	-50.405964
1046.875000	-50.040009
1062.500000	-49.058510
1078.125000	-48.216545
1093.750000	-46.604939
1109.375000	-43.960056
1125.000000	-40.909657
1140.625000	-38.873749
1156.250000	-39.805546
1171.875000	-42.044853
1187.500000	-44.117649
1203.125000	-45.450283
1218.750000	-46.492271
1234.375000	-46.713139
1250.000000	-46.125084
1265.625000	-45.223564
1281.250000	-43.758644
1296.875000	-41.438461
1312.500000	-38.031780
1328.125000	-34.746288
1343.750000	-34.032139
1359.375000	-36.324566
1375.000000	-39.567978
1390.625000	-42.021091
1406.250000	-43.443924
1421.875000	-43.931202
1437.500000	-43.943974
1453.125000	-43.934128
1468.750000	-43.447006
1484.375000	-42.416534
1500.000000	-40.798729
1515.625000	-38.749043
1531.250000	-36.156162
1546.875000	-34.919621
1562.500000	-35.030155
1578.125000	-36.447159
1593.750000	-38.653786
1609.375000	-40.263542
1625.000000	-41.324459
1640.625000	-41.867466
1656.250000	-42.176697
1671.875000	-42.322601
1687.500000	-41.699535
1703.125000	-40.821236
1718.750000	-39.919399
1734.375000	-38.794571
1750.000000	-37.605480
1765.625000	-37.073212
1781.250000	-37.267860
1796.875000	-37.809147
1812.500000	-38.587273
1828.125000	-39.683136
1843.750000	-40.583382
1859.375000	-40.998875
1875.000000	-41.483040
1890.625000	-41.480003
1906.250000	-41.549236
1921.875000	-41.350796
1937.500000	-40.925198
1953.125000	-40.285206
1968.750000	-39.774090
1984.375000	-39.006954
2000.000000	-37.891666
2015.625000	-37.262287
2031.250000	-37.254494
2046.875000	-37.599834
2062.500000	-38.056793
2078.125000	-38.595291
2093.750000	-39.441662
2109.375000	-40.057606
2125.000000	-40.495785
2140.625000	-40.883511
2156.250000	-40.787457
2171.875000	-40.506405
2187.500000	-40.059155
2203.125000	-39.185863
2218.750000	-37.966854
2234.375000	-36.699898
2250.000000	-35.445454
2265.625000	-34.532913
2281.250000	-35.006306
2296.875000	-36.181545
2312.500000	-37.806801
2328.125000	-39.325222
2343.750000	-40.146358
2359.375000	-40.720287
2375.000000	-40.991508
2390.625000	-40.711075
2406.250000	-40.152069
2421.875000	-39.128563
2437.500000	-37.758160
2453.125000	-35.830261
2468.750000	-33.445080
2484.375000	-32.229027
2500.000000	-32.808201
2515.625000	-34.727448
2531.250000	-37.108166
2546.875000	-38.867409
2562.500000	-40.026402
2578.125000	-40.661648
2593.750000	-40.834473
2609.375000	-40.753487
2625.000000	-40.160816
2640.625000	-38.926754
2656.250000	-37.354565
2671.875000	-35.039558
2687.500000	-32.008205
2703.125000	-30.331202
2718.750000	-31.475248
2734.375000	-34.175133
2750.000000	-36.983940
2765.625000	-38.552982
2781.250000	-39.673599
2796.875000	-40.616261
2812.500000	-40.980629
2828.125000	-40.701874
2843.750000	-39.861320
2859.375000	-38.782578
2875.000000	-37.039310
2890.625000	-34.575527
2906.250000	-31.374258
2921.875000	-29.331436
2937.500000	-30.102013
2953.125000	-32.886463
2968.750000	-35.976376
2984.375000	-37.865658
3000.000000	-39.216042
3015.625000	-39.929531
3031.250000	-40.205009
3046.875000	-39.947445
3062.500000	-39.462425
3078.125000	-38.522224
3093.750000	-36.548630
3109.375000	-33.969303
3125.000000	-30.908627
3140.625000	-28.390846
3156.250000	-28.833311
3171.875000	-31.503273
3187.500000	-34.437939
3203.125000	-36.696171
3218.750000	-37.940498
