Frequency (Hz)	Level (dB)
15.625000	-79.695595
31.250000	-76.678749
46.875000	-74.372314
62.500000	-72.529121
78.125000	-72.425941
93.750000	-73.663460
109.375000	-72.541786
125.000000	-72.280998
140.625000	-78.399544
156.250000	-78.367783
171.875000	-77.619179
187.500000	-77.357330
203.125000	-76.803154
218.750000	-76.404350
234.375000	-74.826118
250.000000	-74.263214
265.625000	-73.090515
281.250000	-70.775467
296.875000	-67.901169
312.500000	-64.168129
328.125000	-61.173382
343.750000	-61.052380
359.375000	-63.545399
375.000000	-66.667107
390.625000	-69.134651
406.250000	-70.888588
421.875000	-72.210762
437.500000	-73.153427
453.125000	-73.777809
468.750000	-74.158798
484.375000	-74.378677
500.000000	-74.274460
515.625000	-74.121956
531.250000	-73.847435
546.875000	-73.275169
562.500000	-72.724113
578.125000	-72.106461
593.750000	-71.306999
609.375000	-70.166405
625.000000	-68.628464
640.625000	-66.527100
656.250000	-63.779160
671.875000	-60.737209
687.500000	-59.134464
703.125000	-60.182884
718.750000	-62.850876
734.375000	-65.257393
750.000000	-66.848480
765.625000	-67.876541
781.250000	-68.699387
796.875000	-69.447075
812.500000	-70.093559
828.125000	-70.474518
843.750000	-70.680740
859.375000	-70.624565
875.000000	-70.328514
890.625000	-69.819847
906.250000	-69.075630
921.875000	-68.046371
937.500000	-66.705826
953.125000	-65.051819
968.750000	-63.282230
984.375000	-61.935856
1000.000000	-61.315662
1015.625000	-61.069309
1031.250000	-60.681278
1046.875000	-60.458523
1062.500000	-61.019203
1078.125000	-62.300491
1093.750000	-63.785599
1109.375000	-65.081337
1125.000000	-66.077744
1140.625000	-66.820610
1156.250000	-67.282509
1171.875000	-67.494392
1187.500000	-67.483421
1203.125000	-67.283333
1218.750000	-66.990456
1234.375000	-66.666908
1250.000000	-66.320671
1265.625000	-65.900032
1281.250000	-65.346153
1296.875000	-64.740425
1312.500000	-64.166267
1328.125000	-63.698769
1343.750000	-63.169167
1359.375000	-62.426132
1375.000000	-61.377026
1390.625000	-60.145203
1406.250000	-59.185345
1421.875000	-58.998714
1437.500000	-59.660427
1453.125000	-60.630093
1468.750000	-61.274223
1484.375000	-61.648499
1500.000000	-62.066784
1515.625000	-62.501682
1531.250000	-62.780087
1546.875000	-62.777508
1562.500000	-62.634365
1578.125000	-62.499813
1593.750000	-62.414707
1609.375000	-62.274342
1625.000000	-61.977020
1640.625000	-61.493893
1656.250000	-60.770756
1671.875000	-59.776199
1687.500000	-58.467648
1703.125000	-56.798904
1718.750000	-54.640934
1734.375000	-51.948635
1750.000000	-49.127510
1765.625000	-47.579899
1781.250000	-48.317265
1796.875000	-50.599789
1812.500000	-52.946529
1828.125000	-54.781143
1843.750000	-56.124203
1859.375000	-57.091629
1875.000000	-57.764019
1890.625000	-58.191456
1906.250000	-58.397491
1921.875000	-58.398792
1937.500000	-58.203197
1953.125000	-57.826130
1968.750000	-57.259029
1984.375000	-56.473129
2000.000000	-55.465836
2015.625000	-54.211727
2031.250000	-52.665813
2046.875000	-50.780922
2062.500000	-48.634834
2078.125000	-46.744766
2093.750000	-46.018360
2109.375000	-46.845200
2125.000000	-48.625160
2140.625000	-50.503311
2156.250000	-52.091148
2171.875000	-53.349380
2187.500000	-54.314873
2203.125000	-55.033386
2218.750000	-55.540146
2234.375000	-55.857777
2250.000000	-56.013550
2265.625000	-56.010914
2281.250000	-55.848709
2296.875000	-55.545895
2312.500000	-55.083401
2328.125000	-54.460861
2343.750000	-53.674671
2359.375000	-52.735161
2375.000000	-51.671085
2390.625000	-50.546803
2406.250000	-49.539818
2421.875000	-48.901001
2437.500000	-48.843418
2453.125000	-49.389725
2468.750000	-50.344139
2484.375000	-51.452209
2500.000000	-52.537575
2515.625000	-53.508190
2531.250000	-54.331856
2546.875000	-55.013992
2562.500000	-55.558254
2578.125000	-55.963043
2593.750000	-56.248142
2609.375000	-56.423939
2625.000000	-56.493423
2640.625000	-56.462494
2656.250000	-56.330070
2671.875000	-56.117767
2687.500000	-55.828941
2703.125000	-55.475410
2718.750000	-55.074257
2734.375000	-54.603683
2750.000000	-54.019318
2765.625000	-53.301590
2781.250000	-52.548542
2796.875000	-51.953545
2812.500000	-51.704258
2828.125000	-51.871357
2843.750000	-52.389484
2859.375000	-53.115475
2875.000000	-53.909874
2890.625000	-54.682098
2906.250000	-55.381233
2921.875000	-55.983448
2937.500000	-56.470394
2953.125000	-56.841633
2968.750000	-57.107418
2984.375000	-57.269306
3000.000000	-57.319172
3015.625000	-57.267437
3031.250000	-57.107143
3046.875000	-56.836880
3062.500000	-56.456623
3078.125000	-55.956284
3093.750000	-55.345486
3109.375000	-54.627216
3125.000000	-53.820793
3140.625000	-52.982166
3156.250000	-52.205124
3171.875000	-51.638336
3187.500000	-51.426731
3203.125000	-51.639729
3218.750000	-52.217106
3234.375000	-53.020039
3250.000000	-53.896702
3265.625000	-54.743332
3281.250000	-55.493122
3296.875000	-56.120625
3312.500000	-56.623283
3328.125000	-56.984913
3343.750000	-57.211910
3359.375000	-57.305313
3375.000000	-57.254395
3390.625000	-57.054737
3406.250000	-56.699539
3421.875000	-56.179409
3437.500000	-55.482594
3453.125000	-54.597549
3468.750000	-53.500431
3484.375000	-52.197739
3500.000000	-50.772686
3515.625000	-49.454456
3531.250000	-48.649548
3546.875000	-48.711246
3562.500000	-49.598812
3578.125000	-50.927734
3593.750000	-52.314281
3609.375000	-53.554630
3625.000000	-54.586540
3640.625000	-55.399971
3656.250000	-56.017559
3671.875000	-56.456753
3687.500000	-56.731895
3703.125000	-56.836788
3718.750000	-56.778194
3734.375000	-56.560646
3750.000000	-56.179901
3765.625000	-55.621017
3781.250000	-54.867680
3796.875000	-53.895859
3812.500000	-52.680252
3828.125000	-51.202614
3843.750000	-49.507286
3859.375000	-47.846966
3875.000000	-46.778408
3890.625000	-46.827778
3906.250000	-47.947048
3921.875000	-49.571354
3937.500000	-51.185879
3953.125000	-52.575817
3968.750000	-53.702778
3984.375000	-54.585278
4000.000000	-55.254547
4015.625000	-55.732903
4031.250000	-56.035019
4046.875000	-56.169266
