Frequency (Hz)	Level (dB)
15.625000	-75.822647
31.250000	-72.307022
46.875000	-69.950691
62.500000	-67.723190
78.125000	-64.593864
93.750000	-64.484779
109.375000	-61.817745
125.000000	-61.135124
140.625000	-69.778847
156.250000	-72.346191
171.875000	-70.736626
187.500000	-67.356346
203.125000	-63.041126
218.750000	-61.447735
234.375000	-63.371876
250.000000	-68.173126
265.625000	-73.354080
281.250000	-75.371109
296.875000	-76.600166
312.500000	-77.299973
328.125000	-77.669632
343.750000	-77.546280
359.375000	-76.569550
375.000000	-75.792023
390.625000	-74.820084
406.250000	-73.120773
421.875000	-71.407928
437.500000	-70.823143
453.125000	-71.536102
468.750000	-73.253662
484.375000	-75.682388
500.000000	-77.456505
515.625000	-78.742378
531.250000	-79.579651
546.875000	-79.689697
562.500000	-79.645134
578.125000	-79.659966
593.750000	-78.958130
609.375000	-77.209747
625.000000	-74.409660
640.625000	-71.171593
656.250000	-70.161621
671.875000	-72.119331
687.500000	-75.319366
703.125000	-76.998894
718.750000	-78.037437
734.375000	-79.104645
750.000000	-79.893570
765.625000	-80.342880
781.250000	-80.193443
796.875000	-79.518692
812.500000	-78.731689
828.125000	-77.391472
843.750000	-75.950325
859.375000	-75.654663
875.000000	-75.734619
890.625000	-75.810936
906.250000	-76.488808
921.875000	-78.129288
937.500000	-79.758232
953.125000	-80.595535
968.750000	-80.953506
984.375000	-80.747810
1000.000000	-80.495407
1015.625000	-80.436890
1031.250000	-80.286789
1046.875000	-80.105751
1062.500000	-79.443527
1078.125000	-78.820015
1093.750000	-77.921547
1109.375000	-76.161102
1125.000000	-73.109749
1140.625000	-70.216812
1156.250000	-69.995041
1171.875000	-72.502243
1187.500000	-74.901726
1203.125000	-76.478279
1218.750000	-77.570885
1234.375000	-78.120148
1250.000000	-78.244911
1265.625000	-77.681000
1281.250000	-76.548088
1296.875000	-74.647438
1312.500000	-72.013245
1328.125000	-68.473579
1343.750000	-66.396332
1359.375000	-67.556610
1375.000000	-70.674919
1390.625000	-73.598915
1406.250000	-75.251183
1421.875000	-76.491302
1437.500000	-77.038658
1453.125000	-77.224327
1468.750000	-76.846970
1484.375000	-76.158707
1500.000000	-75.226768
1515.625000	-73.621155
1531.250000	-71.142235
1546.875000	-69.139542
1562.500000	-68.433670
1578.125000	-69.301643
1593.750000	-71.689270
1609.375000	-73.752213
1625.000000	-74.910545
1640.625000	-75.739670
1656.250000	-76.372795
1671.875000	-76.728783
1687.500000	-76.594009
1703.125000	-75.871162
1718.750000	-75.063507
1734.375000	-74.022751
1750.000000	-73.126129
1765.625000	-72.182175
1781.250000	-72.111351
1796.875000	-72.429428
1812.500000	-73.446556
1828.125000	-74.225052
1843.750000	-75.025238
1859.375000	-76.018677
1875.000000	-76.659401
1890.625000	-76.866852
1906.250000	-76.967865
1921.875000	-76.713478
1937.500000	-76.817162
1953.125000	-76.709557
1968.750000	-76.133232
1984.375000	-75.396896
2000.000000	-74.673767
2015.625000	-73.792198
2031.250000	-73.229988
2046.875000	-73.139023
2062.500000	-73.557442
2078.125000	-74.368843
2093.750000	-75.210350
2109.375000	-75.964043
2125.000000	-76.510437
2140.625000	-76.880623
2156.250000	-77.170128
2171.875000	-77.426804
2187.500000	-77.161552
2203.125000	-76.548019
2218.750000	-75.635651
2234.375000	-74.627449
2250.000000	-73.267052
2265.625000	-71.946594
2281.250000	-71.505531
2296.875000	-72.190865
2312.500000	-73.582001
2328.125000	-75.172386
2343.750000	-76.578941
2359.375000	-77.383018
2375.000000	-78.049873
2390.625000	-78.118492
2406.250000	-78.026024
2421.875000	-77.452805
2437.500000	-76.337364
2453.125000	-74.849831
2468.750000	-72.687241
2484.375000	-70.776764
2500.000000	-69.868713
2515.625000	-71.024788
2531.250000	-73.143478
2546.875000	-75.293480
2562.500000	-76.684677
2578.125000	-78.018646
2593.750000	-78.544350
2609.375000	-78.800835
2625.000000	-79.007774
2640.625000	-78.260963
2656.250000	-77.117508
2671.875000	-75.455116
2687.500000	-73.045250
2703.125000	-70.200645
2718.750000	-68.872513
2734.375000	-69.907806
2750.000000	-72.816734
2765.625000	-75.569168
2781.250000	-77.150269
2796.875000	-78.422058
2812.500000	-79.118675
2828.125000	-79.323868
2843.750000	-79.178520
2859.375000	-78.638535
2875.000000	-77.698311
2890.625000	-76.073654
2906.250000	-73.502975
2921.875000	-70.446541
2937.500000	-68.261826
2953.125000	-69.033768
2968.750000	-72.142906
2984.375000	-74.888893
3000.000000	-76.890884
3015.625000	-78.504547
3031.250000	-79.257317
3046.875000	-79.448906
3062.500000	-79.482224
3078.125000	-78.728691
3093.750000	-77.532646
3109.375000	-76.174850
3125.000000	-73.701050
3140.625000	-70.639214
3156.250000	-68.010239
3171.875000	-68.163544
3187.500000	-70.730896
3203.125000	-73.764709
3218.750000	-76.100594
3234.375000	-77.749153
3250.000000	-78.731087
3265.625000	-78.852829
3281.250000	-78.721092
3296.875000	-78.389748
3312.500000	-77.294357
3328.125000	-76.050278
3343.750000	-74.136826
3359.375000	-71.025597
3375.000000	-68.363495
3390.625000	-67.709976
3406.250000	-69.887421
3421.875000	-72.662712
3437.500000	-74.642548
3453.125000	-76.452484
3468.750000	-77.349884
3484.375000	-77.767227
3500.000000	-77.843010
3515.625000	-77.650879
3531.250000	-77.058495
3546.875000	-75.893372
3562.500000	-73.979774
3578.125000	-71.446617
3593.750000	-68.926392
3609.375000	-67.751663
3625.000000	-68.863174
3640.625000	-71.559273
3656.250000	-73.914085
3671.875000	-75.596489
3687.500000	-76.801674
3703.125000	-77.564621
3718.750000	-77.713814
3734.375000	-77.720871
3750.000000	-77.392113
3765.625000	-76.733238
3781.250000	-75.367523
3796.875000	-73.027657
3812.500000	-70.659843
3828.125000	-68.587677
3843.750000	-68.725792
3859.375000	-70.906502
3875.000000	-74.026878
3890.625000	-76.140480
3906.250000	-77.827461
3921.875000	-79.093224
3937.500000	-79.671280
3953.125000	-80.025215
3968.750000	-80.035576
3984.375000	-79.272057
4000.000000	-78.396126
4015.625000	-76.908424
4031.250000	-74.417816
4046.875000	-71.847878
4062.500000	-70.906502
4078.125000	-72.478310
4093.750000	-75.446671
4109.375000	-78.165779
4125.000000	-80.243988
4140.625000	-81.508743
4156.250000	-82.143150
4171.875000	-82.502350
4187.500000	-82.758476
4203.125000	-82.583817
4218.750000	-81.747810
4234.375000	-80.258484
4250.000000	-78.195045
4265.625000	-75.393898
4281.250000	-73.465790
4296.875000	-74.465988
4312.500000	-77.543465
4328.125000	-80.552086
4343.750000	-82.614899
4359.375000	-84.144768
4375.000000	-85.172638
4390.625000	-85.793983
4406.250000	-85.724304
4421.875000	-85.375511
4437.500000	-84.812302
4453.125000	-83.653748
4468.750000	-81.677208
4484.375000	-79.185165
4500.000000	-77.099197
4515.625000	-77.250465
4531.250000	-79.857216
4546.875000	-82.762032
4562.500000	-84.820824
4578.125000	-86.242653
4593.750000	-87.204399
4609.375000	-87.773972
4625.000000	-87.626816
4640.625000	-87.722862
4656.250000	-87.026344
4671.875000	-86.031090
4687.500000	-84.432785
4703.125000	-81.972298
4718.750000	-79.632805
4734.375000	-79.474823
4750.000000	-81.874054
4765.625000	-84.797195
4781.250000	-86.834511
4796.875000	-87.838867
4812.500000	-88.838020
4828.125000	-89.580444
4843.750000	-89.657410
4859.375000	-89.376045
4875.000000	-89.104034
4890.625000	-88.343407
4906.250000	-86.876236
4921.875000	-85.319489
4937.500000	-83.447380
4953.125000	-82.943039
4968.750000	-84.416595
4984.375000	-86.599174
5000.000000	-88.155441
5015.625000	-89.524826
5031.250000	-90.173317
5046.875000	-90.405075
5062.500000	-90.668251
5078.125000	-90.610489
5093.750000	-90.758888
5109.375000	-90.164680
5125.000000	-89.289070
5140.625000	-88.271431
5156.250000	-86.933632
5171.875000	-85.931931
5187.500000	-85.906662
5203.125000	-87.125801
5218.750000	-88.713570
5234.375000	-89.885452
5250.000000	-90.854408
5265.625000	-91.330780
5281.250000	-91.428932
5296.875000	-91.539520
5312.500000	-91.339958
5328.125000	-91.175079
5343.750000	-90.946320
5359.375000	-90.551689
5375.000000	-89.272202
5390.625000	-88.334610
5406.250000	-87.912483
5421.875000	-87.998489
5437.500000	-88.884850
5453.125000	-89.935051
5468.750000	-90.711365
5484.375000	-91.116501
5500.000000	-91.686821
5515.625000	-92.024826
5531.250000	-92.122696
5546.875000	-91.916100
5562.500000	-91.590584
5578.125000	-91.263008
5593.750000	-90.519066
5609.375000	-89.479179
5625.000000	-88.314423
5640.625000	-87.652977
5656.250000	-88.001625
5671.875000	-89.334785
5687.500000	-90.502281
5703.125000	-91.433067
5718.750000	-92.095512
5734.375000	-92.157127
5750.000000	-92.231056
5765.625000	-92.249496
5781.250000	-92.058105
5796.875000	-91.843208
5812.500000	-91.188934
5828.125000	-90.218742
5843.750000	-88.887825
5859.375000	-87.761833
5875.000000	-87.654755
5890.625000	-88.729561
5906.250000	-90.346130
5921.875000	-91.224396
5937.500000	-92.026237
5953.125000	-92.533081
5968.750000	-92.757088
5984.375000	-92.725601
6000.000000	-92.573837
6015.625000	-92.414757
6031.250000	-92.017929
6046.875000	-91.348625
6062.500000	-90.067833
6078.125000	-88.524315
6093.750000	-87.931877
6109.375000	-88.783455
6125.000000	-90.532860
6140.625000	-91.857658
6156.250000	-92.459961
6171.875000	-92.900063
6187.500000	-93.013725
6203.125000	-93.033188
6218.750000	-93.132126
6234.375000	-93.102806
6250.000000	-92.747894
6265.625000	-92.167168
6281.250000	-91.230431
6296.875000	-89.913483
6312.500000	-88.950890
6328.125000	-89.286095
6343.750000	-90.507988
6359.375000	-92.056503
6375.000000	-93.074646
6390.625000	-93.410973
6406.250000	-93.539330
6421.875000	-93.677299
6437.500000	-93.840858
6453.125000	-93.605705
6468.750000	-93.469986
6484.375000	-93.224930
6500.000000	-92.781097
6515.625000	-91.894859
6531.250000	-90.646126
6546.875000	-90.285934
6562.500000	-91.462936
6578.125000	-92.696434
6593.750000	-93.420746
6609.375000	-93.943405
6625.000000	-94.072884
6640.625000	-94.002518
6656.250000	-94.253418
6671.875000	-94.407082
6687.500000	-94.345367
6703.125000	-94.030762
6718.750000	-93.881844
6734.375000	-93.289032
6750.000000	-92.562553
6765.625000	-92.326622
6781.250000	-92.695412
6796.875000	-93.845413
6812.500000	-94.190895
6828.125000	-94.342613
6843.750000	-94.611000
6859.375000	-94.827118
6875.000000	-94.833809
6890.625000	-94.784004
6906.250000	-94.531738
6921.875000	-94.571678
6937.500000	-94.665642
6953.125000	-94.605896
6968.750000	-94.115982
6984.375000	-93.862343
7000.000000	-94.145760
7015.625000	-94.330322
7031.250000	-94.720467
7046.875000	-94.868408
7062.500000	-94.821800
7078.125000	-94.949883
7093.750000	-94.920158
7109.375000	-94.931992
7125.000000	-94.930885
7140.625000	-94.953873
7156.250000	-94.796913
7171.875000	-94.989815
7187.500000	-95.101051
7203.125000	-94.931610
7218.750000	-94.840950
7234.375000	-94.879364
7250.000000	-95.010666
7265.625000	-94.982986
7281.250000	-95.064774
7296.875000	-95.230766
7312.500000	-95.242722
7328.125000	-95.148422
7343.750000	-95.103149
7359.375000	-94.927208
7375.000000	-94.804474
7390.625000	-94.944695
7406.250000	-95.127785
7421.875000	-95.045753
7437.500000	-94.856522
7453.125000	-94.839127
7468.750000	-94.962006
7484.375000	-95.372017
7500.000000	-95.571732
7515.625000	-95.654144
7531.250000	-95.807632
7546.875000	-96.348045
7562.500000	-96.830261
7578.125000	-97.220222
7593.750000	-97.771103
7609.375000	-98.629097
7625.000000	-99.867287
7640.625000	-100.672234
7656.250000	-101.957054
7671.875000	-103.384407
7687.500000	-105.087257
7703.125000	-107.216476
7718.750000	-109.572495
7734.375000	-111.833359
7750.000000	-114.682365
7765.625000	-117.895317
7781.250000	-121.209816
7796.875000	-124.855438
7812.500000	-129.194016
7828.125000	-133.497971
7843.750000	-138.198380
7859.375000	-143.625504
7875.000000	-149.588486
7890.625000	-156.081696
7906.250000	-163.258545
7921.875000	-170.160370
7937.500000	-177.076248
7953.125000	-180.208237
7968.750000	-181.418503
7984.375000	-181.928802
