Frequency (Hz)	Level (dB)
15.625000	-74.028366
31.250000	-69.125565
46.875000	-65.928535
62.500000	-63.927895
78.125000	-62.400055
93.750000	-61.800476
109.375000	-61.090019
125.000000	-60.560379
140.625000	-61.538177
156.250000	-60.714851
171.875000	-59.316624
187.500000	-57.386784
203.125000	-54.750778
218.750000	-51.055511
234.375000	-46.891026
250.000000	-45.326275
265.625000	-47.527729
281.250000	-51.240856
296.875000	-54.042221
312.500000	-55.854870
328.125000	-57.030628
343.750000	-57.710155
359.375000	-57.977726
375.000000	-57.920368
390.625000	-57.546154
406.250000	-56.929253
421.875000	-56.080967
437.500000	-54.959690
453.125000	-53.453796
468.750000	-51.376373
484.375000	-48.657101
500.000000	-46.143505
515.625000	-45.610451
531.250000	-47.442627
546.875000	-50.068455
562.500000	-52.079224
578.125000	-53.316048
593.750000	-54.077160
609.375000	-54.601410
625.000000	-54.885349
640.625000	-54.835098
656.250000	-54.400578
671.875000	-53.537125
687.500000	-52.215286
703.125000	-50.409740
718.750000	-48.340900
734.375000	-46.635517
750.000000	-45.866638
765.625000	-45.889824
781.250000	-46.414783
796.875000	-47.480274
812.500000	-48.935627
828.125000	-50.352207
843.750000	-51.463062
859.375000	-52.171032
875.000000	-52.483715
890.625000	-52.444164
906.250000	-52.099495
921.875000	-51.542866
937.500000	-50.847870
953.125000	-50.062496
968.750000	-49.188965
984.375000	-48.320496
1000.000000	-47.704060
1015.625000	-47.500534
1031.250000	-47.557758
1046.875000	-47.640553
1062.500000	-47.752281
1078.125000	-48.043972
1093.750000	-48.465240
1109.375000	-48.756645
1125.000000	-48.863075
1140.625000	-48.926701
1156.250000	-48.947117
1171.875000	-48.855095
1187.500000	-48.646858
1203.125000	-48.305157
1218.750000	-47.733616
1234.375000	-46.800930
1250.000000	-45.416397
1265.625000	-43.474556
1281.250000	-40.899368
1296.875000	-38.043888
1312.500000	-36.319862
1328.125000	-36.886318
1343.750000	-39.083370
1359.375000	-41.349606
1375.000000	-43.024799
1390.625000	-44.130756
1406.250000	-44.775913
1421.875000	-45.030396
1437.500000	-44.934151
1453.125000	-44.499691
1468.750000	-43.714924
1484.375000	-42.549786
1500.000000	-40.959530
1515.625000	-38.922287
1531.250000	-36.647171
1546.875000	-34.950199
1562.500000	-34.837246
1578.125000	-36.303776
1593.750000	-38.332649
1609.375000	-40.101315
1625.000000	-41.414341
1640.625000	-42.310097
1656.250000	-42.851242
1671.875000	-43.079872
1687.500000	-43.018768
1703.125000	-42.681675
1718.750000	-42.070225
1734.375000	-41.185982
1750.000000	-40.042290
1765.625000	-38.701065
1781.250000	-37.356491
1796.875000	-36.378223
1812.500000	-36.149307
1828.125000	-36.738667
1843.750000	-37.834335
1859.375000	-39.035759
1875.000000	-40.102699
1890.625000	-40.950062
1906.250000	-41.562820
1921.875000	-41.951897
1937.500000	-42.130257
1953.125000	-42.112938
1968.750000	-41.911884
1984.375000	-41.544815
2000.000000	-41.031849
2015.625000	-40.402645
2031.250000	-39.700100
2046.875000	-38.968609
2062.500000	-38.268410
2078.125000	-37.709270
2093.750000	-37.484928
2109.375000	-37.734447
2125.000000	-38.383442
2140.625000	-39.212578
2156.250000	-40.030960
2171.875000	-40.733330
2187.500000	-41.275890
2203.125000	-41.642990
2218.750000	-41.832081
2234.375000	-41.839424
2250.000000	-41.663456
2265.625000	-41.296150
2281.250000	-40.731594
2296.875000	-39.975830
2312.500000	-39.057785
2328.125000	-38.053486
2343.750000	-37.127167
2359.375000	-36.540596
2375.000000	-36.528889
2390.625000	-37.112045
2406.250000	-38.064400
2421.875000	-39.104389
2437.500000	-40.048023
2453.125000	-40.814102
2468.750000	-41.367115
2484.375000	-41.694725
2500.000000	-41.790894
2515.625000	-41.645294
2531.250000	-41.243221
2546.875000	-40.563774
2562.500000	-39.584831
2578.125000	-38.295124
2593.750000	-36.755680
2609.375000	-35.249187
2625.000000	-34.355583
2640.625000	-34.566032
2656.250000	-35.761932
2671.875000	-37.350033
2687.500000	-38.834023
2703.125000	-40.024918
2718.750000	-40.894554
2734.375000	-41.457684
2750.000000	-41.730831
2765.625000	-41.719963
2781.250000	-41.423790
2796.875000	-40.823158
2812.500000	-39.884018
2828.125000	-38.561100
2843.750000	-36.821060
2859.375000	-34.787579
2875.000000	-33.066231
2890.625000	-32.622269
2906.250000	-33.756866
2921.875000	-35.721878
2937.500000	-37.627090
2953.125000	-39.135540
2968.750000	-40.231834
2984.375000	-40.963795
3000.000000	-41.369560
3015.625000	-41.471680
3031.250000	-41.278152
3046.875000	-40.776756
3062.500000	-39.939087
3078.125000	-38.713280
3093.750000	-37.033871
3109.375000	-34.887123
3125.000000	-32.627960
3140.625000	-31.325062
3156.250000	-31.860645
3171.875000	-33.809292
3187.500000	-35.993340
3203.125000	-37.774734
3218.750000	-39.080647
3234.375000	-39.972836
