Frequency (Hz)	Level (dB)
15.625000	-77.653854
31.250000	-75.140465
46.875000	-72.674614
62.500000	-70.782837
78.125000	-69.496086
93.750000	-69.302956
109.375000	-68.340324
125.000000	-67.940002
140.625000	-74.356621
156.250000	-75.685104
171.875000	-75.126335
187.500000	-74.353149
203.125000	-73.007172
218.750000	-70.568748
234.375000	-67.121330
250.000000	-63.847313
265.625000	-60.473511
281.250000	-60.238365
296.875000	-63.438652
312.500000	-66.918793
328.125000	-69.336746
343.750000	-70.930756
359.375000	-71.989563
375.000000	-72.700562
390.625000	-73.157684
406.250000	-73.207825
421.875000	-73.025291
437.500000	-72.517586
453.125000	-71.859505
468.750000	-71.009979
484.375000	-69.946182
500.000000	-68.578041
515.625000	-66.760208
531.250000	-64.297958
546.875000	-61.613064
562.500000	-60.276932
578.125000	-61.357597
593.750000	-63.880436
609.375000	-66.247276
625.000000	-67.798073
640.625000	-68.707291
656.250000	-69.372307
671.875000	-69.827248
687.500000	-70.049652
703.125000	-70.036232
718.750000	-69.757729
734.375000	-69.032150
750.000000	-67.951805
765.625000	-66.471321
781.250000	-64.450470
796.875000	-62.305988
812.500000	-60.829117
828.125000	-60.510727
843.750000	-60.810955
859.375000	-61.260078
875.000000	-62.096615
890.625000	-63.450108
906.250000	-64.871658
921.875000	-66.067337
937.500000	-66.868713
953.125000	-67.313850
968.750000	-67.452332
984.375000	-67.284355
1000.000000	-66.901207
1015.625000	-66.300758
1031.250000	-65.590500
1046.875000	-64.851822
1062.500000	-64.054413
1078.125000	-63.180035
1093.750000	-62.422253
1109.375000	-62.060661
1125.000000	-62.095936
1140.625000	-62.225121
1156.250000	-62.244781
1171.875000	-62.284863
1187.500000	-62.569221
1203.125000	-63.064632
1218.750000	-63.458546
1234.375000	-63.602226
1250.000000	-63.655270
1265.625000	-63.728580
1281.250000	-63.720299
1296.875000	-63.563076
1312.500000	-63.304832
1328.125000	-62.960651
1343.750000	-62.410629
1359.375000	-61.522366
1375.000000	-60.226807
1390.625000	-58.428017
1406.250000	-56.026676
1421.875000	-53.105679
1437.500000	-50.666451
