Frequency (Hz)	Level (dB)
15.625000	-70.170097
31.250000	-63.959225
46.875000	-60.734810
62.500000	-58.509296
78.125000	-54.507656
93.750000	-52.228683
109.375000	-44.921455
125.000000	-42.141037
140.625000	-45.602314
156.250000	-52.190739
171.875000	-57.027901
187.500000	-59.268715
203.125000	-59.822159
218.750000	-58.619549
234.375000	-56.010628
250.000000	-52.714134
265.625000	-51.871964
281.250000	-54.408569
296.875000	-58.222843
312.500000	-61.137772
328.125000	-62.108418
343.750000	-61.977768
359.375000	-60.030682
375.000000	-55.785416
390.625000	-52.069427
406.250000	-53.382736
421.875000	-58.233803
437.500000	-60.956516
453.125000	-62.308796
468.750000	-62.649536
484.375000	-61.472233
500.000000	-58.811588
515.625000	-56.645229
531.250000	-57.341656
546.875000	-58.860966
562.500000	-61.255486
578.125000	-63.798458
593.750000	-64.393364
609.375000	-64.106712
625.000000	-63.642700
640.625000	-62.726597
656.250000	-61.332558
671.875000	-57.642258
687.500000	-53.232506
703.125000	-53.596012
718.750000	-57.874020
734.375000	-61.071213
750.000000	-61.517941
765.625000	-60.535336
781.250000	-57.144447
796.875000	-51.391762
812.500000	-49.044167
828.125000	-52.861580
843.750000	-58.163391
859.375000	-60.626072
875.000000	-61.109642
890.625000	-60.411312
906.250000	-57.770996
921.875000	-53.206329
937.500000	-50.719875
953.125000	-52.629929
968.750000	-56.969143
984.375000	-59.088474
1000.000000	-59.933857
1015.625000	-59.535152
1031.250000	-57.787067
1046.875000	-55.714375
1062.500000	-54.397408
1078.125000	-55.244583
1093.750000	-57.363010
1109.375000	-59.307877
1125.000000	-60.105667
1140.625000	-60.174686
1156.250000	-59.683540
1171.875000	-58.820229
1187.500000	-57.963238
1203.125000	-57.527416
1218.750000	-57.466194
1234.375000	-57.704666
1250.000000	-58.080677
1265.625000	-58.468128
1281.250000	-58.849545
1296.875000	-58.991989
1312.500000	-58.777470
1328.125000	-58.334019
1343.750000	-56.866001
1359.375000	-55.249939
1375.000000	-53.860592
1390.625000	-54.228374
1406.250000	-55.900692
1421.875000	-57.591831
1437.500000	-58.640038
1453.125000	-58.691071
1468.750000	-56.953045
1484.375000	-54.437649
1500.000000	-51.877235
1515.625000	-51.531204
1531.250000	-54.028870
1546.875000	-57.270954
1562.500000	-59.206051
1578.125000	-59.692387
1593.750000	-58.960949
1609.375000	-56.428310
1625.000000	-52.615746
1640.625000	-50.475330
1656.250000	-52.593151
1671.875000	-57.047340
1687.500000	-59.831615
1703.125000	-60.861530
1718.750000	-60.678047
1734.375000	-59.082397
1750.000000	-55.133343
1765.625000	-50.714615
1781.250000	-50.917912
1796.875000	-55.522255
1812.500000	-59.793079
1828.125000	-61.815609
1843.750000	-62.167824
1859.375000	-61.180660
1875.000000	-58.325283
1890.625000	-52.827545
1906.250000	-50.084579
1921.875000	-53.284969
1937.500000	-58.864876
1953.125000	-61.920177
1968.750000	-63.310562
1984.375000	-62.926033
2000.000000	-61.187244
2015.625000	-56.870472
2031.250000	-51.179104
2046.875000	-50.945381
2062.500000	-56.384579
2078.125000	-61.150829
2093.750000	-63.354828
2109.375000	-63.931751
2125.000000	-62.997353
2140.625000	-60.189518
2156.250000	-54.634220
2171.875000	-51.065571
2187.500000	-53.549740
2203.125000	-59.423481
2218.750000	-62.827991
2234.375000	-64.232224
2250.000000	-64.167740
2265.625000	-62.476170
2281.250000	-58.351795
2296.875000	-52.737503
2312.500000	-51.548416
2328.125000	-56.084061
2343.750000	-61.225143
2359.375000	-63.518417
2375.000000	-64.282303
2390.625000	-63.560852
2406.250000	-61.291801
2421.875000	-55.961185
2437.500000	-51.314564
2453.125000	-52.657475
2468.750000	-58.458878
2484.375000	-62.438267
2500.000000	-63.878113
2515.625000	-63.867188
2531.250000	-62.530464
2546.875000	-58.900993
2562.500000	-52.864819
2578.125000	-50.665024
2593.750000	-54.476620
2609.375000	-59.915245
2625.000000	-62.909218
2640.625000	-63.674576
2656.250000	-63.211849
2671.875000	-61.045166
2687.500000	-56.058781
2703.125000	-50.714321
2718.750000	-50.978802
2734.375000	-56.505360
2750.000000	-61.020367
2765.625000	-62.523151
2781.250000	-62.681889
2796.875000	-61.433285
2812.500000	-57.786663
2828.125000	-52.794258
2843.750000	-50.487110
2859.375000	-53.401253
2875.000000	-58.388348
2890.625000	-61.025650
2906.250000	-61.683441
2921.875000	-61.061630
2937.500000	-59.203953
2953.125000	-55.155910
2968.750000	-50.992611
2984.375000	-51.187359
3000.000000	-55.320030
3015.625000	-58.871292
3031.250000	-60.235764
3046.875000	-60.490601
3062.500000	-59.560677
3078.125000	-57.108170
3093.750000	-53.473465
3109.375000	-51.459724
3125.000000	-52.947369
3140.625000	-56.673660
3156.250000	-58.781052
3171.875000	-59.602924
3187.500000	-59.413540
3203.125000	-58.618858
3218.750000	-56.966358
3234.375000	-54.724091
3250.000000	-53.442863
3265.625000	-54.127365
3281.250000	-56.284359
3296.875000	-58.347107
3312.500000	-59.334305
3328.125000	-59.658123
3343.750000	-59.012974
3359.375000	-57.240387
3375.000000	-54.619682
3390.625000	-53.243301
3406.250000	-54.285038
3421.875000	-56.964394
3437.500000	-59.545273
3453.125000	-61.032600
3468.750000	-61.386303
3484.375000	-60.539719
3500.000000	-58.180744
3515.625000	-54.692894
3531.250000	-53.221867
3546.875000	-55.432995
3562.500000	-59.404545
3578.125000	-62.167030
3593.750000	-63.283672
3609.375000	-63.310177
3625.000000	-61.831261
3640.625000	-58.707146
3656.250000	-55.130444
3671.875000	-54.902855
3687.500000	-58.586163
3703.125000	-62.541843
3718.750000	-64.791252
3734.375000	-65.319702
3750.000000	-64.823250
3765.625000	-62.619434
3781.250000	-58.629093
3796.875000	-55.913448
3812.500000	-57.669968
3828.125000	-62.183712
3843.750000	-65.135368
3859.375000	-66.759811
3875.000000	-67.141777
3890.625000	-65.627022
3906.250000	-62.683071
3921.875000	-58.226059
3937.500000	-56.580959
3953.125000	-60.007854
3968.750000	-64.753860
3984.375000	-67.503265
4000.000000	-68.627625
4015.625000	-67.991867
4031.250000	-66.078049
4046.875000	-61.771152
4062.500000	-57.466267
4078.125000	-58.072330
4093.750000	-63.060978
4109.375000	-66.992119
4125.000000	-68.765312
4140.625000	-69.218063
4156.250000	-68.545662
4171.875000	-65.728348
4187.500000	-60.555874
4203.125000	-57.623055
4218.750000	-60.085262
4234.375000	-65.630356
4250.000000	-68.595177
4265.625000	-69.893829
4281.250000	-69.831749
4296.875000	-68.558502
4312.500000	-64.742821
4328.125000	-59.333393
4343.750000	-58.334167
4359.375000	-62.813862
4375.000000	-67.760742
4390.625000	-70.154648
4406.250000	-70.832588
4421.875000	-70.038498
4437.500000	-67.884087
4453.125000	-63.165848
4468.750000	-58.763790
4484.375000	-60.016544
4500.000000	-65.654175
4515.625000	-69.577812
4531.250000	-71.111427
4546.875000	-71.147888
4562.500000	-69.987617
4578.125000	-67.060410
4593.750000	-61.452347
4609.375000	-58.971851
4625.000000	-62.301937
4640.625000	-67.903351
4656.250000	-70.526001
4671.875000	-71.559052
4687.500000	-71.271919
4703.125000	-69.582260
4718.750000	-65.459206
4734.375000	-60.360031
4750.000000	-59.746563
4765.625000	-64.447754
4781.250000	-69.132103
4796.875000	-71.075760
4812.500000	-71.620941
4828.125000	-70.701668
4843.750000	-67.977783
4859.375000	-62.955784
4875.000000	-59.096626
4890.625000	-60.813942
4906.250000	-66.316277
4921.875000	-69.685890
4937.500000	-71.169991
4953.125000	-71.349251
4968.750000	-69.750481
4984.375000	-65.857643
5000.000000	-60.403122
5015.625000	-58.560928
5031.250000	-62.521832
5046.875000	-67.777763
5062.500000	-70.139244
5078.125000	-70.769714
5093.750000	-70.327408
5109.375000	-68.332039
5125.000000	-64.016922
5140.625000	-58.924271
5156.250000	-58.929062
5171.875000	-64.041168
5187.500000	-68.410088
5203.125000	-69.832130
5218.750000	-69.708107
5234.375000	-68.788841
5250.000000	-66.039597
5265.625000	-61.098339
5281.250000	-57.644444
5296.875000	-59.725697
5312.500000	-64.749123
5328.125000	-67.637032
5343.750000	-68.531433
5359.375000	-68.401848
5375.000000	-66.860397
5390.625000	-63.296112
5406.250000	-57.962093
5421.875000	-56.435978
5437.500000	-60.065102
5453.125000	-64.716736
5468.750000	-67.413857
5484.375000	-67.893143
5500.000000	-66.691681
5515.625000	-64.269035
5531.250000	-59.541996
5546.875000	-55.386929
5562.500000	-56.167950
5578.125000	-60.750599
5593.750000	-64.189743
5609.375000	-65.540405
5625.000000	-65.768890
5640.625000	-64.233978
5656.250000	-60.690754
5671.875000	-55.249989
5687.500000	-52.764874
5703.125000	-55.551620
5718.750000	-60.520767
5734.375000	-62.961407
5750.000000	-63.378086
5765.625000	-62.569958
5781.250000	-60.132298
5796.875000	-55.589439
5812.500000	-51.234573
5828.125000	-51.426285
5843.750000	-55.523830
5859.375000	-58.973965
5875.000000	-60.497871
5890.625000	-60.062889
5906.250000	-58.271576
5921.875000	-54.585590
5937.500000	-50.178829
5953.125000	-48.690815
5968.750000	-51.079952
5984.375000	-54.199360
6000.000000	-55.834717
6015.625000	-55.606579
6031.250000	-54.017433
6046.875000	-51.505314
6062.500000	-48.909512
6078.125000	-47.919926
6093.750000	-48.832664
6109.375000	-50.003212
6125.000000	-50.502674
6140.625000	-50.595993
6156.250000	-50.742210
6171.875000	-51.856339
6187.500000	-52.699368
6203.125000	-52.857414
6218.750000	-51.950512
6234.375000	-50.035320
6250.000000	-49.326912
6265.625000	-51.292431
6281.250000	-54.831219
6296.875000	-57.519062
6312.500000	-59.250275
6328.125000	-59.368778
6343.750000	-57.640896
6359.375000	-54.500328
6375.000000	-52.341911
6390.625000	-54.273731
6406.250000	-59.029064
6421.875000	-61.775684
6437.500000	-63.608421
6453.125000	-64.081985
6468.750000	-63.196388
6484.375000	-60.256313
6500.000000	-56.360428
6515.625000	-56.294334
6531.250000	-60.586750
6546.875000	-65.009666
6562.500000	-67.501976
6578.125000	-68.903900
6593.750000	-68.794327
6609.375000	-66.791870
6625.000000	-63.142792
6640.625000	-60.242626
6656.250000	-61.732182
6671.875000	-67.181938
6687.500000	-71.001556
6703.125000	-72.850479
6718.750000	-73.611519
6734.375000	-72.573982
6750.000000	-69.964630
6765.625000	-65.727463
6781.250000	-64.383080
6796.875000	-68.232864
6812.500000	-73.473549
6828.125000	-76.372566
6843.750000	-77.516739
6859.375000	-77.362022
6875.000000	-76.296692
6890.625000	-73.324951
6906.250000	-69.898537
6921.875000	-70.242912
6937.500000	-74.812599
6953.125000	-78.992302
6968.750000	-81.399773
6984.375000	-82.513000
7000.000000	-82.519958
7015.625000	-80.776772
7031.250000	-76.881676
7046.875000	-74.131447
7062.500000	-76.312462
7078.125000	-81.958549
7093.750000	-85.568947
7109.375000	-86.945999
7125.000000	-87.786018
7140.625000	-87.224792
7156.250000	-84.903282
7171.875000	-81.399345
7187.500000	-80.657433
7203.125000	-84.115761
7218.750000	-88.566811
7234.375000	-90.912720
7250.000000	-91.651291
7265.625000	-91.959038
7281.250000	-91.220924
7296.875000	-89.019264
7312.500000	-86.180893
7328.125000	-87.093323
7343.750000	-91.094917
7359.375000	-93.259399
7375.000000	-93.967674
7390.625000	-94.287201
7406.250000	-94.008148
7421.875000	-93.683006
7437.500000	-92.973549
7453.125000	-92.244827
7468.750000	-93.322525
7484.375000	-94.506424
7500.000000	-95.019485
7515.625000	-95.226692
7531.250000	-95.383133
7546.875000	-95.677399
7562.500000	-96.530502
7578.125000	-96.866371
7593.750000	-97.014473
7609.375000	-98.072807
7625.000000	-99.122368
7640.625000	-100.024170
7656.250000	-101.544388
7671.875000	-103.369690
7687.500000	-105.018517
7703.125000	-106.891869
7718.750000	-109.200447
7734.375000	-111.861313
7750.000000	-114.762642
7765.625000	-117.645966
7781.250000	-121.141068
7796.875000	-124.528763
7812.500000	-128.842438
7828.125000	-133.245697
7843.750000	-138.186768
7859.375000	-143.469040
7875.000000	-149.377106
7890.625000	-155.833099
7906.250000	-161.885788
7921.875000	-165.805496
7937.500000	-169.652252
7953.125000	-170.250351
7968.750000	-170.417847
7984.375000	-170.496613
