Frequency (Hz)	Level (dB)
15.625000	-78.131905
31.250000	-75.569481
46.875000	-72.799995
62.500000	-70.757408
78.125000	-69.012619
93.750000	-69.126724
109.375000	-67.282028
125.000000	-66.740875
140.625000	-73.903801
156.250000	-75.587158
171.875000	-74.896950
187.500000	-73.993713
203.125000	-72.493690
218.750000	-69.833618
234.375000	-65.829262
250.000000	-62.515987
265.625000	-59.948135
281.250000	-60.974670
296.875000	-64.634148
312.500000	-67.895233
328.125000	-69.971703
343.750000	-71.475021
359.375000	-72.337189
375.000000	-72.832375
390.625000	-73.162720
406.250000	-73.139359
421.875000	-72.793091
437.500000	-72.191414
453.125000	-71.369385
468.750000	-70.452103
484.375000	-69.263733
500.000000	-67.643730
515.625000	-65.435013
531.250000	-62.685318
546.875000	-60.548622
562.500000	-60.686069
578.125000	-62.937286
593.750000	-65.506554
609.375000	-67.349403
625.000000	-68.495186
640.625000	-69.181076
656.250000	-69.701294
671.875000	-70.091904
687.500000	-70.125847
703.125000	-69.816223
718.750000	-69.178505
734.375000	-68.182854
750.000000	-66.695915
765.625000	-64.752213
781.250000	-62.557152
796.875000	-60.929092
812.500000	-60.492676
828.125000	-60.770947
843.750000	-61.289314
859.375000	-62.150780
875.000000	-63.467033
890.625000	-64.920952
906.250000	-66.130219
921.875000	-66.968620
937.500000	-67.426201
953.125000	-67.486145
968.750000	-67.326027
984.375000	-66.898254
1000.000000	-66.272888
1015.625000	-65.545319
1031.250000	-64.755661
1046.875000	-63.938904
1062.500000	-63.064533
1078.125000	-62.384403
1093.750000	-62.127533
1109.375000	-62.218105
1125.000000	-62.339626
1140.625000	-62.372211
1156.250000	-62.503258
1171.875000	-62.880749
1187.500000	-63.351719
1203.125000	-63.628529
1218.750000	-63.723492
1234.375000	-63.825954
1250.000000	-63.874695
1265.625000	-63.790947
1281.250000	-63.577530
1296.875000	-63.287312
1312.500000	-62.832851
1328.125000	-62.112770
1343.750000	-61.014019
1359.375000	-59.419800
1375.000000	-57.286358
1390.625000	-54.517704
1406.250000	-51.675751
1421.875000	-50.380486
1437.500000	-51.471069
1453.125000	-53.882305
1468.750000	-56.113895
1484.375000	-57.734886
1500.000000	-58.829472
1515.625000	-59.500145
1531.250000	-59.814423
1546.875000	-59.810009
1562.500000	-59.522228
1578.125000	-58.917511
1593.750000	-57.989723
1609.375000	-56.696579
1625.000000	-54.970043
1640.625000	-52.790180
1656.250000	-50.376369
1671.875000	-48.618584
1687.500000	-48.604645
1703.125000	-50.250969
1718.750000	-52.419331
1734.375000	-54.276417
1750.000000	-55.656391
1765.625000	-56.617870
1781.250000	-57.242790
1796.875000	-57.569393
1812.500000	-57.626625
1828.125000	-57.430664
1843.750000	-56.990917
1859.375000	-56.307236
1875.000000	-55.382843
1890.625000	-54.193802
1906.250000	-52.797314
1921.875000	-51.351803
