Frequency (Hz)	Level (dB)
15.625000	-66.730118
31.250000	-61.414864
46.875000	-59.809681
62.500000	-59.935112
78.125000	-60.105034
93.750000	-60.850712
109.375000	-61.181629
125.000000	-61.542171
140.625000	-63.020576
156.250000	-63.220943
171.875000	-63.282875
187.500000	-62.919300
203.125000	-61.998692
218.750000	-59.969959
234.375000	-56.966038
250.000000	-53.462139
265.625000	-51.295029
281.250000	-52.700253
296.875000	-56.528954
312.500000	-60.432823
328.125000	-63.061184
343.750000	-64.879898
359.375000	-66.167442
375.000000	-66.901131
390.625000	-67.727943
406.250000	-67.941200
421.875000	-67.904404
437.500000	-67.506416
453.125000	-67.104172
468.750000	-66.396362
484.375000	-65.337372
500.000000	-63.751572
515.625000	-61.823410
531.250000	-59.505199
546.875000	-57.690258
562.500000	-58.111565
578.125000	-60.785435
593.750000	-63.350407
609.375000	-65.261955
625.000000	-66.659637
640.625000	-67.620636
656.250000	-68.328415
671.875000	-68.829506
687.500000	-69.200005
703.125000	-69.314285
718.750000	-68.922966
734.375000	-67.939789
750.000000	-66.546188
765.625000	-64.702713
781.250000	-62.628975
796.875000	-61.521057
812.500000	-61.123775
828.125000	-61.622032
843.750000	-62.033794
859.375000	-63.038948
875.000000	-64.668228
890.625000	-66.507095
906.250000	-67.768509
921.875000	-68.492142
937.500000	-69.168076
953.125000	-69.225777
968.750000	-69.269608
984.375000	-68.613312
1000.000000	-68.125870
1015.625000	-67.663345
1031.250000	-67.104675
1046.875000	-66.607056
1062.500000	-65.952667
1078.125000	-65.338158
1093.750000	-65.002853
1109.375000	-65.232986
1125.000000	-65.514725
1140.625000	-65.607231
1156.250000	-66.124573
1171.875000	-66.902214
1187.500000	-67.441833
1203.125000	-67.529411
1218.750000	-67.858833
1234.375000	-67.820198
1250.000000	-67.827095
1265.625000	-67.782555
1281.250000	-67.918983
1296.875000	-67.848221
1312.500000	-67.475868
1328.125000	-66.971359
1343.750000	-65.801979
1359.375000	-64.327721
1375.000000	-61.945591
1390.625000	-59.320255
1406.250000	-56.708740
1421.875000	-55.453449
1437.500000	-56.887840
1453.125000	-59.733734
1468.750000	-61.633724
1484.375000	-63.206211
1500.000000	-64.589996
1515.625000	-65.212624
1531.250000	-65.425522
1546.875000	-65.721626
1562.500000	-65.529099
1578.125000	-64.888557
1593.750000	-64.184204
1609.375000	-62.961205
1625.000000	-61.361183
1640.625000	-59.245193
1656.250000	-56.764275
1671.875000	-55.203934
1687.500000	-55.443481
1703.125000	-57.189472
1718.750000	-59.324165
1734.375000	-61.240818
1750.000000	-62.885914
1765.625000	-63.785679
1781.250000	-64.398949
1796.875000	-64.744049
1812.500000	-64.927956
1828.125000	-64.900177
1843.750000	-64.324738
1859.375000	-63.718449
1875.000000	-62.812523
1890.625000	-61.528542
1906.250000	-60.345104
1921.875000	-59.166336
1937.500000	-57.873753
1953.125000	-57.909206
1968.750000	-58.586704
1984.375000	-59.736259
2000.000000	-60.969357
2015.625000	-62.468117
2031.250000	-63.253353
2046.875000	-63.560287
2062.500000	-64.194771
2078.125000	-64.749153
2093.750000	-65.006310
2109.375000	-64.970985
2125.000000	-64.742867
2140.625000	-64.473831
2156.250000	-64.075172
2171.875000	-63.420761
2187.500000	-62.721905
2203.125000	-62.365341
2218.750000	-61.924702
2234.375000	-61.443596
2250.000000	-61.077778
2265.625000	-61.007965
2281.250000	-61.258152
2296.875000	-62.140343
2312.500000	-63.055321
2328.125000	-63.799793
2343.750000	-64.389206
2359.375000	-64.992928
2375.000000	-65.558891
2390.625000	-65.810860
2406.250000	-65.846642
2421.875000	-65.955902
2437.500000	-65.602982
2453.125000	-64.824120
2468.750000	-64.460457
2484.375000	-63.759769
2500.000000	-63.017056
2515.625000	-62.051052
2531.250000	-61.398567
2546.875000	-60.838402
2562.500000	-60.964291
2578.125000	-61.517273
2593.750000	-62.306213
2609.375000	-63.304932
2625.000000	-64.430237
2640.625000	-65.380325
2656.250000	-66.129700
2671.875000	-66.515495
2687.500000	-66.808861
2703.125000	-66.651085
2718.750000	-66.330574
2734.375000	-66.151802
2750.000000	-65.570633
2765.625000	-64.498497
2781.250000	-63.240124
2796.875000	-61.784214
2812.500000	-60.073925
2828.125000	-59.358910
2843.750000	-59.677288
2859.375000	-60.605015
2875.000000	-62.017624
2890.625000	-63.549469
2906.250000	-64.758347
2921.875000	-65.669342
2937.500000	-66.503967
2953.125000	-67.085121
2968.750000	-67.371170
2984.375000	-67.597839
3000.000000	-67.133354
3015.625000	-66.381157
3031.250000	-65.421509
3046.875000	-64.356468
3062.500000	-62.888401
3078.125000	-61.030365
3093.750000	-59.011623
3109.375000	-57.931847
